GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
0500000US37035,37035,"Catawba County, North Carolina",61618,1514,41769,2062,220,223,3656,1020,5599,1099,8749,1086,5407,856,4787,809,7906,771,4352,666,1093,422,19849,1981,1440,552,3450,1007,5023,1207,3814,954,1521,695,836,394,2348,737,1185,532,232,176
0500000US37037,37037,"Chatham County, North Carolina",28568,986,22586,1200,0,203,984,363,3069,740,4822,651,2728,677,2551,743,5146,707,2211,656,1075,475,5982,1091,199,196,1100,546,1628,666,939,436,233,204,294,273,276,257,561,417,752,459
0500000US37045,37045,"Cleveland County, North Carolina",36405,1576,23315,1623,483,368,1815,456,2922,623,4605,880,2513,796,3055,743,4333,499,2785,595,804,377,13090,1432,787,434,2973,781,2269,697,2081,639,1385,671,1265,610,1539,474,417,304,374,279
0500000US37049,37049,"Craven County, North Carolina",40297,1433,26364,1457,285,243,2504,789,3216,676,4388,740,2795,671,3289,690,5577,587,3122,522,1188,529,13933,1589,3013,971,3111,772,3297,894,1779,748,309,222,404,269,1095,464,426,395,499,410
0500000US37051,37051,"Cumberland County, North Carolina",124014,2304,64393,2343,761,471,6663,1022,10011,876,12201,1066,7799,875,7361,985,11189,925,6238,815,2170,559,59621,2387,7099,1203,20709,1606,11567,1392,9105,1074,3415,853,2828,686,3152,645,1010,396,736,373
0500000US37057,37057,"Davidson County, North Carolina",62695,2000,43583,1972,231,212,2871,735,6143,912,9393,899,6558,826,4465,856,7751,873,4564,727,1607,543,19112,1974,1296,530,4320,882,4600,1339,3304,1004,1169,555,850,410,2037,546,1261,656,275,227
0500000US37063,37063,"Durham County, North Carolina",123697,1908,65114,2773,437,377,7139,1294,12010,1558,14074,1601,7957,1332,7488,1361,9407,1008,4210,854,2392,654,58583,3177,6455,1427,20717,2056,11477,1781,6652,1353,3764,997,3069,958,3876,871,1521,573,1052,587
0500000US37067,37067,"Forsyth County, North Carolina",146219,2576,90933,2619,906,557,7914,1271,13036,1191,19132,1493,12048,1303,9930,1233,15946,1083,9332,883,2689,506,55286,3295,4743,990,15004,1705,10779,1427,9956,1400,2841,875,4110,1199,5126,1025,1681,519,1046,450
0500000US37071,37071,"Gaston County, North Carolina",82982,1245,52944,1968,486,320,4665,902,6887,1050,11256,994,5359,870,6950,745,10811,830,4844,613,1686,483,30038,2294,2304,683,6249,1236,7021,1285,5546,1203,2121,562,2516,925,2723,680,779,384,779,450
0500000US37081,37081,"Guilford County, North Carolina",201520,3172,115427,3401,532,351,8934,1575,19351,1877,24456,1764,12983,1333,13485,1375,21026,1356,10869,1076,3791,733,86093,3775,7957,1499,23298,2280,17768,1803,13886,1733,6403,1315,4794,1117,6206,1152,4092,801,1689,575
0500000US37085,37085,"Harnett County, North Carolina",43960,1230,27637,1534,404,237,3442,811,4116,653,6634,819,2748,538,3201,442,4411,562,2085,408,596,311,16323,1341,718,322,5406,875,3918,859,2688,647,787,356,1045,557,1126,351,435,291,200,185
0500000US37089,37089,"Henderson County, North Carolina",47791,1641,35989,1697,302,399,2758,683,3735,801,6685,883,3660,965,3498,812,8721,728,4951,652,1679,442,11802,1701,599,426,1867,663,2889,804,1687,800,904,524,797,347,1647,629,743,415,669,390
0500000US37097,37097,"Iredell County, North Carolina",65037,1312,45379,1845,195,185,3714,766,7274,1111,11081,994,5162,778,3976,719,8035,587,4430,602,1512,528,19658,1743,1406,492,4806,1002,4541,923,3729,838,1555,432,1416,484,1274,419,732,338,199,191
0500000US37101,37101,"Johnston County, North Carolina",66254,1768,47945,2192,424,379,6065,1277,9079,1331,11095,1184,4815,962,4606,1120,7889,953,2974,603,998,519,18309,2180,1223,603,3392,1008,3706,1073,3849,1126,2027,841,1508,664,1661,705,639,350,304,243
0500000US37109,37109,"Lincoln County, North Carolina",31588,1071,23761,1302,91,106,1838,431,3445,733,6279,896,3187,617,2503,624,3710,665,2131,525,577,383,7827,1243,300,235,1678,620,1667,668,1190,427,256,208,508,533,1250,480,744,514,234,226
0500000US37119,37119,"Mecklenburg County, North Carolina",399504,3382,222853,3892,1101,534,25902,1965,45004,2542,53512,2275,23309,2057,22416,1641,31722,1542,15218,1408,4669,849,176651,4686,16111,1869,55831,2880,43082,2856,28596,2432,8996,1662,8703,1415,9093,1321,4088,842,2151,643
0500000US37125,37125,"Moore County, North Carolina",38786,1543,29113,1893,126,217,2276,634,3258,659,4747,1042,3389,665,3387,739,6245,788,3963,878,1722,717,9673,1594,432,320,2085,745,2123,739,1115,631,473,384,602,372,1566,590,592,482,685,439
0500000US37127,37127,"Nash County, North Carolina",35409,1755,22240,1985,0,203,1355,423,3346,851,5039,888,1960,592,2568,568,5514,716,2060,555,398,250,13169,1861,1040,859,3417,1300,1496,732,1736,676,1414,564,980,681,1805,696,678,392,603,548
0500000US37129,37129,"New Hanover County, North Carolina",92808,2055,52291,2594,488,316,4439,1001,7135,1284,11989,1518,5728,1299,5482,1158,10649,1058,4572,892,1809,642,40517,2955,6215,1489,10377,1890,8394,1758,4141,1202,3428,1074,2887,861,2723,915,1430,614,922,570
0500000US37133,37133,"Onslow County, North Carolina",61766,2212,31081,2173,1089,640,4836,1233,5098,949,4347,1032,3418,636,2860,654,5701,867,3162,714,570,325,30685,2380,8072,1321,9846,1533,6582,1263,2342,809,938,442,746,466,1365,633,794,690,0,203
0500000US37135,37135,"Orange County, North Carolina",50203,1789,32520,1491,8,14,1847,543,6222,1062,7773,1051,3844,852,3980,690,5477,719,2395,422,974,335,17683,1987,3489,1009,5478,1057,2502,807,2508,799,1008,488,1055,519,711,370,364,342,568,302
0500000US37147,37147,"Pitt County, North Carolina",70019,1853,36950,2249,346,321,4171,1181,5810,1019,6908,1224,5118,817,3463,868,6783,775,3622,567,729,347,33069,2125,8033,1581,8271,1288,5657,1366,5271,1013,2109,809,1556,740,1299,562,560,318,313,292
0500000US37151,37151,"Randolph County, North Carolina",56793,1278,41536,1754,716,589,3363,822,6186,974,8628,1003,5388,890,3548,743,8287,688,3984,536,1436,545,15257,1830,1013,527,3239,837,3229,1018,3128,878,914,446,1569,730,1429,517,530,469,206,154
0500000US37155,37155,"Robeson County, North Carolina",45123,984,30327,1245,311,178,2349,552,4819,653,5843,790,3417,582,3807,547,6357,506,2743,469,681,281,14796,1327,1094,343,3501,704,3028,666,2740,590,999,384,1587,500,1283,320,304,162,260,204
0500000US37157,37157,"Rockingham County, North Carolina",38163,1477,24941,1397,80,158,1737,530,3343,806,4074,754,3688,733,3099,683,4699,658,3323,565,898,425,13222,1604,1169,588,2701,906,2789,965,2259,737,1113,505,565,487,1559,645,987,422,80,126
0500000US37159,37159,"Rowan County, North Carolina",50138,2034,33884,1973,202,146,3157,908,4255,910,6422,983,4445,891,3734,800,6511,824,3684,589,1474,452,16254,1904,1607,775,3497,1048,3382,1060,3784,981,1200,409,913,506,1029,390,471,308,371,236
0500000US37161,37161,"Rutherford County, North Carolina",26982,1319,19439,1621,0,203,1681,788,2289,652,3859,911,2018,536,2431,729,4698,609,1802,644,661,365,7543,1493,528,437,1510,688,1287,586,920,470,744,478,321,287,1143,582,681,571,409,303
0500000US37171,37171,"Surry County, North Carolina",28261,1086,19410,1240,286,145,1148,387,3296,609,3878,682,2010,406,2156,519,4081,650,1784,425,771,330,8851,1156,487,265,1167,480,1906,648,2031,682,1057,467,300,203,891,461,388,258,624,369
0500000US37179,37179,"Union County, North Carolina",74763,1121,61370,1850,794,451,4611,823,11949,1154,16881,1100,8057,1010,5023,868,9125,744,3849,685,1081,381,13393,1737,671,411,2812,775,4022,1012,2906,821,710,564,634,325,497,292,794,471,347,242
0500000US37183,37183,"Wake County, North Carolina",387771,4888,242287,5469,1186,530,23995,2150,50815,2573,62809,2544,31596,2356,23220,1753,31459,1570,13448,1152,3759,828,145484,6123,12836,1598,43729,3053,35645,3220,23248,2359,7572,1541,6814,1882,7656,1098,4677,874,3307,945
0500000US37191,37191,"Wayne County, North Carolina",47240,1353,27626,1953,344,504,2595,867,3811,819,5293,939,2658,727,3648,827,5203,601,2964,612,1110,454,19614,1990,2021,853,4470,960,3513,981,3148,940,1504,743,1304,666,2152,631,1175,437,327,289
0500000US37193,37193,"Wilkes County, North Carolina",28771,1344,22316,1390,138,175,1596,627,2600,741,5033,738,2250,583,2931,671,3829,608,3196,615,743,462,6455,1129,1148,633,742,494,1600,645,738,467,417,410,495,458,914,533,230,189,171,183
0500000US37195,37195,"Wilson County, North Carolina",30897,1331,19032,1497,126,132,1991,618,2413,557,3870,786,1495,506,2717,541,3622,592,2297,417,501,244,11865,1543,185,182,2485,743,2748,726,1807,634,1228,488,894,420,1696,593,617,408,205,169
