GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
0500000US37035,37035,"Catawba County, North Carolina",59291,1788,40909,2031,354,243,3061,797,6099,1184,9272,1167,4748,1019,4387,867,7433,671,4021,574,1534,480,18382,1890,1874,725,4559,1126,3790,1011,3883,1067,1338,567,939,516,1071,372,515,273,413,303
0500000US37037,37037,"Chatham County, North Carolina",26023,1085,20801,1379,0,193,1534,613,3142,755,4053,624,2225,744,2768,678,4347,519,2091,545,641,280,5222,1229,910,683,1285,691,610,471,543,325,321,212,596,449,193,175,566,409,198,183
0500000US37045,37045,"Cleveland County, North Carolina",36818,1275,25023,1481,299,241,1495,429,3268,535,5514,657,3527,697,2142,528,5323,601,2408,628,1047,363,11795,1405,441,280,2877,753,3779,839,1702,498,794,407,413,250,732,359,381,301,676,377
0500000US37049,37049,"Craven County, North Carolina",40570,1292,25994,1489,243,309,2439,753,3290,577,4873,725,3642,742,2491,540,5304,483,2927,594,785,300,14576,1421,2041,705,5382,952,2097,696,1655,521,1003,427,439,294,1069,503,460,285,430,293
0500000US37051,37051,"Cumberland County, North Carolina",122446,1799,66081,2119,822,390,6935,1140,11380,986,15177,1214,7854,1052,7034,1180,9749,1005,5730,802,1400,438,56365,2407,7783,974,19915,1384,10260,1112,8604,1199,3703,733,1797,540,2645,692,1234,421,424,207
0500000US37057,37057,"Davidson County, North Carolina",63527,2099,45634,2468,49,70,4008,889,8557,1410,9644,1052,5367,737,4497,685,7637,802,4452,679,1423,407,17893,2034,1411,640,4713,1195,3638,1009,3269,914,1486,732,802,386,1581,653,570,316,423,240
0500000US37063,37063,"Durham County, North Carolina",113769,1857,60279,2340,594,502,9400,1275,10758,1112,13154,1257,6508,950,6086,857,8352,1047,3773,636,1654,501,53490,2770,6977,1305,16704,1579,11230,1436,7587,1323,3058,971,2486,635,2718,717,1590,588,1140,501
0500000US37067,37067,"Forsyth County, North Carolina",141427,2466,85864,2378,341,247,7873,1208,15143,1530,17587,1417,9446,1121,9848,1061,14628,927,7990,779,3008,620,55563,2813,6173,1175,15093,1410,12045,1293,10941,1425,3338,772,2538,625,2940,693,1528,524,967,360
0500000US37071,37071,"Gaston County, North Carolina",79973,1509,54272,1736,251,150,4858,852,10435,1180,11637,940,6254,721,5230,745,9285,737,5131,626,1191,369,25701,1824,1650,574,6131,1134,6152,1067,4644,902,2542,736,1788,676,1629,538,864,416,301,221
0500000US37081,37081,"Guilford County, North Carolina",199110,2756,119459,3088,564,430,10900,1378,21193,1579,27658,1944,13993,1531,13035,1262,17222,1020,10811,900,4083,759,79651,3151,10182,1277,22853,1953,16160,1631,12985,1839,4014,966,3561,824,4275,871,4083,865,1538,472
0500000US37085,37085,"Harnett County, North Carolina",41208,1246,28721,1272,11,20,4007,812,5876,661,6492,699,2972,495,2516,427,4153,333,1892,292,802,253,12487,1175,926,344,3783,919,3096,758,2123,506,836,307,674,283,531,218,415,167,103,102
0500000US37089,37089,"Henderson County, North Carolina",44549,1721,33116,1698,0,193,2303,575,4967,858,5243,910,3413,830,3854,701,7183,678,4407,642,1746,639,11433,1556,455,320,2975,796,1985,759,2598,984,760,418,468,304,823,416,970,509,399,276
0500000US37097,37097,"Iredell County, North Carolina",58660,1900,42835,1908,288,234,3328,671,8108,911,10806,829,4401,643,4497,658,6702,645,3506,532,1199,348,15825,1904,1325,553,4251,1208,4034,847,2503,658,1036,458,802,482,923,322,806,297,145,128
0500000US37101,37101,"Johnston County, North Carolina",60696,1917,44348,2195,361,274,5091,1079,9113,1479,10709,1311,6167,957,3717,760,5080,845,3275,612,835,382,16348,1976,1149,785,2723,750,3906,1064,3757,1008,949,596,959,447,1633,714,1008,421,264,237
0500000US37109,37109,"Lincoln County, North Carolina",31298,939,23729,1435,690,393,2009,561,3942,665,5584,651,2817,592,2719,543,3598,546,2104,359,266,165,7569,1329,929,591,1180,654,1933,755,1464,512,446,393,374,270,678,417,459,274,106,130
0500000US37119,37119,"Mecklenburg County, North Carolina",365887,3996,212717,4527,1187,455,26327,2378,48087,2555,51054,2427,23106,1677,19569,1546,25557,1528,13414,1186,4416,762,153170,4404,14933,2104,50908,2730,35553,2677,24699,2373,8625,1378,6039,959,5804,1026,4117,872,2492,688
0500000US37125,37125,"Moore County, North Carolina",37060,1753,28133,1668,261,264,2247,723,4186,775,4805,861,2492,720,3162,658,5797,684,3814,624,1369,538,8927,1500,481,338,1965,738,1594,710,2384,808,245,190,422,306,856,459,333,268,647,442
0500000US37127,37127,"Nash County, North Carolina",36099,1405,23625,1411,60,86,1999,734,3983,721,4511,738,2298,626,3135,601,4483,661,2260,495,896,357,12474,1458,904,482,2295,842,2633,916,2060,586,1032,394,839,423,1740,642,805,397,166,172
0500000US37129,37129,"New Hanover County, North Carolina",85092,2477,51488,2217,507,456,4516,1054,8336,1245,10287,1271,7099,1159,5369,815,9079,666,5082,857,1213,490,33604,2573,5889,1135,10710,1525,5515,1312,4361,1108,1695,621,1169,459,2012,546,1306,555,947,630
0500000US37133,37133,"Onslow County, North Carolina",61842,1923,33250,2340,1723,815,6215,1305,5540,1291,6733,845,2878,645,3179,673,4584,671,1994,386,404,224,28592,2332,8574,1493,8719,1491,6036,1261,1925,724,664,447,955,559,1291,589,200,204,228,199
0500000US37135,37135,"Orange County, North Carolina",52139,1479,31048,1389,315,287,2065,649,5833,941,8054,918,4076,629,3401,632,4461,456,2321,484,522,261,21091,1883,4065,918,7835,1269,2975,917,2395,651,1546,563,450,253,903,405,776,424,146,134
0500000US37147,37147,"Pitt County, North Carolina",69741,1559,35840,2103,576,540,5041,1010,5990,1218,7787,800,4011,802,3238,879,4843,583,3256,665,1098,464,33901,2305,8711,1262,8249,1484,6140,1207,4653,1076,2501,737,1496,745,1147,373,434,288,570,429
0500000US37151,37151,"Randolph County, North Carolina",55050,1515,41077,1704,270,304,2716,621,7889,1046,9028,923,4135,780,4594,746,7187,699,4308,534,950,424,13973,1447,1252,590,3009,722,2938,788,3504,779,987,397,766,318,1010,420,349,205,158,138
0500000US37155,37155,"Robeson County, North Carolina",46555,991,29510,1307,276,162,2446,513,5287,651,6616,741,3283,601,2798,500,5401,541,2663,412,740,274,17045,1179,1603,411,4114,609,3576,689,3203,652,1396,372,1043,347,1126,359,676,254,308,174
0500000US37157,37157,"Rockingham County, North Carolina",38261,1200,27167,1821,166,185,2292,722,4319,807,5745,959,3520,693,2556,585,4538,509,2858,571,1173,398,11094,1689,456,291,2637,946,2120,827,1975,693,1648,528,676,386,794,392,678,364,110,105
0500000US37159,37159,"Rowan County, North Carolina",51406,1706,35161,1657,285,277,2246,669,4793,811,7575,828,4531,799,4140,702,6155,577,4345,633,1091,418,16245,1970,1438,533,3919,1071,3758,787,2773,1046,1090,441,938,471,1402,475,540,339,387,248
0500000US37161,37161,"Rutherford County, North Carolina",27506,1138,20453,1375,65,96,2261,816,3119,674,4251,786,1728,575,2680,583,3512,457,2106,426,731,290,7053,1056,591,513,713,334,1529,743,1381,501,1166,542,422,337,768,439,199,175,284,268
0500000US37171,37171,"Surry County, North Carolina",29063,1057,21153,1208,312,209,1309,503,3307,496,4486,520,2193,538,2330,542,4143,397,2525,444,548,263,7910,1050,658,376,1232,391,2113,562,1037,447,780,503,433,173,879,326,529,256,249,155
0500000US37179,37179,"Union County, North Carolina",68592,1161,52663,1832,110,105,3313,660,13326,1575,15093,1227,4382,704,4947,816,7454,635,3169,576,869,316,15929,2019,1549,585,4283,907,4529,1306,2363,841,1411,687,586,404,713,438,409,281,86,96
0500000US37183,37183,"Wake County, North Carolina",357684,3262,224825,4088,1267,629,27947,1972,51232,2239,56735,2380,23697,1941,22118,1702,26121,1395,12185,1292,3523,764,132859,4289,15743,1747,41327,2627,30396,2764,22519,2384,5447,1355,3985,1034,6584,1399,4121,979,2737,814
0500000US37191,37191,"Wayne County, North Carolina",47554,1452,28195,1622,95,147,3237,842,4389,1040,6247,789,2992,710,2905,648,4409,525,2673,523,1248,436,19359,1763,1969,622,5173,1106,3222,827,3348,858,1387,614,1698,638,1691,414,668,288,203,181
0500000US37193,37193,"Wilkes County, North Carolina",28646,1337,22281,1511,268,300,1846,704,4506,709,4382,710,2263,528,2046,605,3908,524,1989,406,1073,461,6365,1363,937,453,1196,637,1221,740,1285,655,360,290,237,251,514,318,332,257,283,221
0500000US37195,37195,"Wilson County, North Carolina",31762,1146,18439,1259,20,36,1525,477,3524,802,3887,639,1783,464,2258,555,3295,493,1482,409,665,293,13323,1370,382,286,2190,651,3378,732,2574,650,1354,640,1190,524,1370,454,370,248,515,242
