GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
0500000US37035,37035,"Catawba County, North Carolina",59019,1697,41915,2131,198,243,3386,1014,7981,966,8650,1362,5165,876,4961,673,6649,685,3866,668,1059,462,17104,1973,1646,694,4631,1171,3694,1101,4004,1142,837,466,850,476,804,384,400,225,238,206
0500000US37045,37045,"Cleveland County, North Carolina",37208,1448,25396,1455,320,315,1364,653,4244,787,5385,733,3074,772,3037,689,4472,509,2410,643,1090,442,11812,1484,1498,477,2320,778,1872,691,2688,659,797,461,824,397,918,392,542,269,353,317
0500000US37049,37049,"Craven County, North Carolina",40117,1443,25414,1569,358,345,2615,772,3862,949,4236,625,2575,734,3223,753,4523,537,3200,681,822,401,14703,1608,2155,690,3773,979,3011,806,2086,808,894,443,1095,607,930,548,454,365,305,316
0500000US37051,37051,"Cumberland County, North Carolina",118246,3829,67886,3094,601,340,7628,1456,13021,1743,15558,1698,8175,1315,6211,1015,9709,1017,5197,788,1786,634,50360,3706,6840,1852,16300,1730,10730,1600,8140,1529,1812,572,2227,797,2353,598,1492,517,466,309
0500000US37057,37057,"Davidson County, North Carolina",65317,1658,45375,2210,382,323,3252,809,8080,1102,11686,1216,4545,1010,5411,912,6985,832,3984,759,1050,466,19942,1964,1414,588,5200,1058,3217,1116,4951,1032,2086,937,696,403,1212,624,909,552,257,317
0500000US37063,37063,"Durham County, North Carolina",107352,2738,59277,2690,532,391,9096,1357,11787,1342,12096,1326,7756,1218,5141,1004,7567,741,3711,891,1591,543,48075,2841,7783,1197,15889,1795,7985,1398,7926,1712,3174,960,1875,725,1851,662,813,486,779,385
0500000US37067,37067,"Forsyth County, North Carolina",137777,2884,89803,3031,370,245,8933,1229,15956,1346,21563,1590,9357,1257,10304,1353,12177,1058,7456,1032,3687,865,47974,3236,4762,1230,13105,1502,10360,1631,7642,1318,3839,981,2505,771,3019,700,1634,524,1108,422
0500000US37071,37071,"Gaston County, North Carolina",78613,2090,52509,2316,631,472,4777,1014,10381,1245,11628,1177,5316,1051,6634,1048,7603,664,4338,841,1201,457,26104,2239,1753,796,6332,1125,6362,1304,4597,1118,1735,721,2269,897,1612,513,1048,493,396,308
0500000US37081,37081,"Guilford County, North Carolina",191693,3775,117229,3135,520,369,12232,1550,18921,1444,27615,1572,12924,1330,13437,1330,16729,1114,11445,1341,3406,768,74464,4053,9477,1865,19581,2116,17563,2170,12576,1786,5119,1162,3075,774,3021,831,2421,691,1631,523
0500000US37085,37085,"Harnett County, North Carolina",38631,1785,25984,1450,314,227,3155,756,6022,979,6005,695,2177,551,2426,610,3505,424,1869,372,511,244,12647,1725,994,510,4007,1011,2787,837,1567,545,1160,504,733,295,850,390,342,190,207,195
0500000US37089,37089,"Henderson County, North Carolina",45392,1944,34736,2167,167,276,2723,904,6082,1095,6702,1278,3124,688,3656,681,6434,671,4443,917,1405,497,10656,1700,1062,598,2673,1019,766,457,2180,900,1094,719,1032,528,784,490,542,261,523,344
0500000US37097,37097,"Iredell County, North Carolina",58813,1844,42554,1863,371,383,3560,924,9085,1051,8501,1314,4633,785,5125,770,6702,694,3491,704,1086,383,16259,2141,1067,742,4623,1062,3728,1343,3294,1046,939,522,478,431,1232,678,574,419,324,241
0500000US37101,37101,"Johnston County, North Carolina",60449,1805,44288,2228,632,418,4935,870,11675,1563,10058,1195,4185,881,3897,765,5594,668,2581,584,731,307,16161,1930,933,525,3578,1049,4788,1098,2467,913,1130,421,1072,432,1330,550,668,289,195,166
0500000US37109,37109,"Lincoln County, North Carolina",29404,1118,23325,1387,169,189,1714,587,4796,878,5848,911,2595,569,2554,589,3253,503,1886,377,510,296,6079,1118,169,166,1997,706,1055,532,1494,565,515,408,148,150,366,260,185,154,150,168
0500000US37119,37119,"Mecklenburg County, North Carolina",356627,3986,218986,5404,2194,941,32037,2353,52225,2808,53525,2687,21664,1851,18484,1773,22973,1354,12422,1232,3462,707,137641,4851,15377,1909,45499,3151,29296,2930,20851,2771,7479,1176,7385,1426,5778,1065,2983,855,2993,831
0500000US37125,37125,"Moore County, North Carolina",37834,1376,27893,1227,83,105,2168,610,4089,738,5404,735,2133,645,2887,632,5139,660,4776,709,1214,419,9941,1281,732,468,2303,949,1841,703,1379,626,507,312,935,623,1377,641,441,272,426,301
0500000US37127,37127,"Nash County, North Carolina",38806,1318,24867,1673,207,234,2585,648,4287,878,5509,855,2384,697,3071,713,3688,504,2540,637,596,311,13939,1459,772,579,2729,834,3562,947,2615,646,1031,528,849,442,1507,624,589,369,285,208
0500000US37129,37129,"New Hanover County, North Carolina",84946,2594,51173,2482,188,229,4797,1229,10103,1426,9775,1141,5857,1036,5629,924,8814,888,4602,703,1408,487,33773,2629,5959,1377,10452,1672,5457,1132,4158,1102,3494,998,1015,362,1666,652,1175,467,397,276
0500000US37133,37133,"Onslow County, North Carolina",60242,2042,32002,2337,2916,1008,4743,1017,4807,952,6898,986,3803,873,2130,651,4083,593,2073,653,549,250,28240,2249,6971,1379,8928,1295,5595,1211,3346,1021,1167,634,885,398,950,583,398,257,0,289
0500000US37135,37135,"Orange County, North Carolina",50747,1935,29857,1398,335,286,2129,549,5647,954,7548,899,4620,957,2553,693,4348,645,1800,610,877,447,20890,2020,3702,1089,7064,1339,3815,1057,2410,754,820,487,829,486,1404,513,501,326,345,264
0500000US37147,37147,"Pitt County, North Carolina",63823,2294,36759,1833,548,293,5631,1154,6715,1124,7718,1106,3739,729,3607,757,4895,604,2513,652,1393,607,27064,2293,6972,1299,7433,1277,3883,1063,3723,961,1270,535,1204,411,1796,650,390,293,393,306
0500000US37151,37151,"Randolph County, North Carolina",54536,1470,40321,2048,210,197,4172,761,7843,1086,8619,970,5087,861,4847,850,5381,743,3056,601,1106,455,14215,1783,753,539,3280,928,3940,1065,2283,880,820,457,736,416,1187,476,977,419,239,193
0500000US37155,37155,"Robeson County, North Carolina",43237,1841,28007,1925,381,315,2048,711,4632,888,7081,1085,3351,840,3041,714,4370,807,2617,699,486,348,15230,2081,1478,856,3843,1284,2955,921,2837,965,1580,746,596,395,904,390,626,396,411,423
0500000US37157,37157,"Rockingham County, North Carolina",36325,1590,26391,1872,316,375,2210,677,5169,821,5069,972,3359,754,2667,730,4198,537,2630,512,773,323,9934,1305,486,303,2289,628,2151,691,1938,625,838,357,454,301,833,336,865,342,80,96
0500000US37159,37159,"Rowan County, North Carolina",53585,1830,37062,1851,293,276,3873,978,5515,1255,8508,1160,4619,923,2916,704,6138,604,3926,683,1274,438,16523,2143,2146,898,3861,1046,4121,1039,2507,709,1077,429,1330,442,1114,442,326,212,41,69
0500000US37161,37161,"Rutherford County, North Carolina",26818,1404,19340,1453,246,375,1054,410,3041,630,3756,623,2188,696,2462,708,3558,579,2120,581,915,420,7478,1346,318,258,2352,997,1902,801,964,450,551,442,220,227,446,366,523,317,202,209
0500000US37171,37171,"Surry County, North Carolina",30000,1249,21467,1525,744,566,1899,606,2675,667,4855,1126,1884,523,2840,521,3541,506,2156,436,873,346,8533,1285,314,255,2900,827,1255,619,1521,727,732,434,380,234,750,393,558,236,123,119
0500000US37179,37179,"Union County, North Carolina",68404,1211,58052,1633,831,494,7176,918,15489,1036,14807,1115,4906,798,5110,760,6281,661,2730,579,722,347,10352,1753,657,390,2920,900,2568,997,1492,699,718,507,692,412,1125,551,180,193,0,289
0500000US37183,37183,"Wake County, North Carolina",338054,3843,224624,3870,2131,753,30749,2481,54530,2736,58546,1913,21010,2004,20828,2023,23258,1210,10746,1108,2826,700,113430,3980,12982,1867,37828,2648,24683,2426,16085,1818,6338,1294,5240,1129,4477,979,3662,914,2135,594
0500000US37191,37191,"Wayne County, North Carolina",47759,1325,30098,1617,213,159,3484,724,5068,987,6623,814,3126,613,3406,667,4354,539,2839,496,985,394,17661,1648,1538,576,4306,851,4130,963,2826,698,1205,400,1292,496,1297,276,853,425,214,145
0500000US37193,37193,"Wilkes County, North Carolina",27062,1544,20237,1475,121,99,1534,513,2984,759,4378,765,2359,642,2092,617,3922,516,2242,447,605,368,6825,1373,917,555,1105,535,1425,584,1510,657,744,483,463,311,258,219,50,83,353,476
0500000US37195,37195,"Wilson County, North Carolina",32762,1072,19185,1382,126,148,1458,531,3692,793,4248,721,2074,594,2013,586,3034,583,1643,432,897,351,13577,1361,1525,677,2848,680,1932,724,2871,637,1592,609,823,458,1265,491,542,314,179,264
