GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
0500000US37035,37035,"Catawba County, North Carolina",60498,1668,40450,2006,80.8,1.5,45743,3538,N,N,24099,7172,N,N,-,**,N,N,46561,24556,N,N,-,**,N,N,28904,10222,N,N,21705,19443,N,N,27633,9737,79.5,1.3,46321,3108,3.7,1.1,26324,24650,29.6,2.4,42225,7028,40.1,2.2,45849,6830,26.7,1.5,35041,2382,38870,2311,53711,3420,39.0,3.4,45584,4349,61.0,3.4,60078,4249,74.4,4.1,63879,4503,15.9,3.2,28821,9393,9.7,2.7,37741,4750,21628,1831,23765,3254,51.0,5.1,20675,4172,46.3,5.2,19082,3335,4.7,1.7,33398,4641,49.0,5.1,26149,3183,41.5,5.1,23606,9000,7.4,3.1,39218,7852,33.6,(X),(X),(X),33.9,(X),(X),(X),30.9,(X),(X),(X)
0500000US37037,37037,"Chatham County, North Carolina",27608,974,55642,6175,83.4,2.8,61404,7756,N,N,21387,5952,N,N,-,**,N,N,N,N,N,N,-,**,N,N,21480,5573,N,N,N,N,N,N,29329,1580,78.3,2.5,65227,10688,1.7,1.1,39618,52765,21.0,3.7,52459,6863,39.3,3.3,70433,14659,38.0,3.2,47443,10458,18432,1299,69832,8285,N,N,55124,17065,N,N,71604,9036,N,N,82701,15573,N,N,29440,2640,N,N,46353,18515,9176,1278,31049,10062,65.7,7.3,24744,8856,58.3,6.9,23174,8151,7.4,4.3,51310,46135,34.3,7.3,41306,5734,23.6,5.8,27009,12893,10.6,5.8,59444,11096,36.9,(X),(X),(X),34.8,(X),(X),(X),38.3,(X),(X),(X)
0500000US37045,37045,"Cleveland County, North Carolina",36291,1506,38885,4073,73.8,2.9,45318,4454,22.8,2.1,25946,9426,N,N,-,**,N,N,N,N,N,N,-,**,N,N,33967,6239,N,N,N,N,N,N,34515,34172,72.6,2.8,45113,4672,2.0,1.1,52981,30721,24.9,2.9,40420,9635,44.5,3.4,42750,5367,28.6,2.7,32044,4143,22918,1776,49321,3192,N,N,46217,6392,N,N,53192,6121,N,N,61627,7197,N,N,28911,8446,N,N,40972,12099,13373,1602,21812,2907,53.5,5.4,20359,2928,50.4,5.1,19550,2971,3.1,2.2,37005,10469,46.5,5.4,23667,5598,35.8,5.7,20278,8966,10.7,5.8,33365,3576,43.8,(X),(X),(X),46.4,(X),(X),(X),38.7,(X),(X),(X)
0500000US37049,37049,"Craven County, North Carolina",41721,1196,48145,3100,71.1,2.5,58381,4169,23.8,2.4,24632,5496,N,N,-,**,N,N,42121,29160,N,N,-,**,N,N,40816,18939,N,N,N,N,N,N,27005,23346,68.1,2.0,59796,3338,7.2,2.2,35789,17144,31.8,2.4,50334,8207,32.3,2.4,57354,10659,28.7,1.7,43171,3378,28181,1731,59878,5640,N,N,51802,7929,N,N,63973,3870,N,N,66364,5232,N,N,38316,4036,N,N,46250,26799,13540,1656,27496,4399,59.5,6.4,27096,4173,52.0,7.0,25781,2063,7.5,3.3,48179,16251,40.5,6.4,28951,9761,34.7,7.0,26726,8022,5.7,3.0,41462,20791,29.2,(X),(X),(X),28.9,(X),(X),(X),29.2,(X),(X),(X)
0500000US37051,37051,"Cumberland County, North Carolina",120188,2201,42107,1521,54.0,1.3,49049,2158,37.8,1.2,33448,3268,N,N,N,N,N,N,49438,13757,N,N,60403,45853,N,N,23620,6591,2.8,0.6,30679,12427,9.7,0.8,30174,4304,47.5,1.1,50479,2530,6.6,0.8,26635,3894,39.3,1.3,41905,2343,34.4,1.3,50957,4162,19.8,0.9,40623,4360,77657,2736,50720,1944,46.5,2.1,42456,4356,53.5,2.1,58190,4210,64.3,2.3,65491,2724,28.0,2.1,24475,2306,7.7,1.4,41475,10868,42531,2322,28714,2149,52.1,2.8,24221,1499,47.6,3.1,23313,1863,4.5,1.4,41875,17620,47.9,2.8,33561,3882,40.9,2.9,31848,1925,7.0,1.5,58333,13703,34.3,(X),(X),(X),33.3,(X),(X),(X),35.0,(X),(X),(X)
0500000US37057,37057,"Davidson County, North Carolina",65359,1425,46150,3215,86.1,1.5,49387,3361,11.4,1.4,31464,6725,N,N,86263,10935,N,N,101232,38357,N,N,-,**,N,N,27431,23596,N,N,N,N,N,N,39609,15402,83.0,1.5,50151,3073,1.8,0.9,33837,37606,30.0,1.9,48110,4546,42.6,1.7,51915,5131,25.6,1.4,38225,4674,44632,2177,57447,5508,39.3,3.2,56680,10332,60.7,3.2,57594,6077,76.7,3.2,67268,4413,14.5,2.5,27947,6174,8.7,2.4,35065,20623,20727,1906,23942,3614,59.3,5.2,20398,4021,52.7,5.6,17548,4803,6.6,2.4,31777,17625,40.7,5.2,33718,7031,31.5,4.7,26669,7898,9.1,3.4,48953,9473,45.3,(X),(X),(X),44.4,(X),(X),(X),43.6,(X),(X),(X)
0500000US37063,37063,"Durham County, North Carolina",120004,2125,53495,2972,55.8,1.8,65817,3232,35.0,1.8,40815,3949,N,N,33620,7845,4.7,0.7,50994,11951,N,N,-,**,N,N,42816,16890,N,N,64065,27429,9.2,1.0,37958,5953,50.0,1.5,70524,5967,6.6,1.1,21079,11962,40.9,1.5,60923,5006,34.9,1.6,61806,5564,17.6,1.1,44469,5254,68517,3100,71237,4411,40.9,2.6,57664,11969,59.1,2.6,77259,5262,67.8,3.1,92491,4208,24.9,2.9,34031,8400,7.4,1.5,40354,13091,51487,3273,38685,3324,56.6,2.7,38757,5060,44.9,3.2,35446,3914,11.7,2.8,52838,8465,43.4,2.7,38634,4201,31.8,2.8,31472,3225,11.6,2.2,61718,19823,33.5,(X),(X),(X),32.5,(X),(X),(X),33.1,(X),(X),(X)
0500000US37067,37067,"Forsyth County, North Carolina",144165,2593,46477,2388,69.2,1.2,54074,2946,25.6,1.1,31378,1984,N,N,19844,9802,N,N,71509,28944,N,N,N,N,N,N,34835,6509,N,N,32078,23904,7.5,0.7,32532,6662,63.6,1.2,56766,2788,4.1,0.8,20932,15757,32.7,1.0,47147,3870,39.2,1.2,61006,5595,24.0,0.8,36365,2026,90968,3079,63140,3632,43.2,2.0,51966,4944,56.8,2.0,69153,5055,72.6,2.1,77131,3491,20.5,2.1,28392,4073,6.9,1.4,35877,14007,53197,3107,30057,2242,53.6,3.0,26540,2167,47.0,3.0,26610,2152,6.6,1.4,25057,11754,46.4,3.0,33535,3341,37.5,3.1,30571,3580,8.9,2.3,54032,10326,32.6,(X),(X),(X),31.8,(X),(X),(X),31.5,(X),(X),(X)
0500000US37071,37071,"Gaston County, North Carolina",79021,1717,44293,2436,79.4,1.5,48165,3003,15.4,1.3,32265,5737,N,N,N,N,N,N,88191,39987,N,N,-,**,N,N,16552,12980,N,N,35238,15422,N,N,30459,14879,77.3,1.4,49010,3004,3.5,0.8,21779,6976,31.6,1.7,49119,3767,39.0,1.4,52963,4377,25.9,1.2,33847,3587,54694,2371,52731,2679,37.9,2.3,52509,7410,62.1,2.3,52815,2799,70.6,2.9,65298,4439,21.9,2.4,25902,3091,7.6,1.7,36261,17902,24327,2077,25879,3408,51.9,3.8,23188,1762,45.5,3.9,21990,2345,6.4,2.2,36178,18143,48.1,3.8,31160,2432,38.4,3.9,25147,7481,9.6,3.4,58454,13808,40.8,(X),(X),(X),40.9,(X),(X),(X),39.4,(X),(X),(X)
0500000US37081,37081,"Guilford County, North Carolina",198833,2548,47786,2262,59.0,0.9,58312,3714,33.4,1.0,34004,2082,N,N,N,N,3.5,0.3,52122,13145,N,N,-,**,N,N,35514,6199,N,N,47632,7818,5.7,0.4,40286,7438,55.6,0.9,60328,2886,3.7,0.6,25413,8617,35.2,0.9,46612,2017,38.4,0.9,60368,4719,22.7,0.8,40331,4280,126366,2962,59730,3549,44.9,1.9,52158,2492,55.1,1.9,65196,3624,71.7,2.1,75547,3271,22.2,1.4,30190,2944,6.0,1.4,41687,14751,72467,3447,31053,1495,56.6,2.4,29829,3082,48.4,2.8,27297,4118,8.1,1.7,40523,12137,43.4,2.4,33609,4605,33.7,2.4,30342,2584,9.8,2.1,46522,6509,32.5,(X),(X),(X),33.4,(X),(X),(X),30.1,(X),(X),(X)
0500000US37085,37085,"Harnett County, North Carolina",43725,1094,48960,4107,68.8,2.1,55851,4227,21.1,1.7,35295,4927,N,N,42172,26476,N,N,115135,52374,N,N,-,**,N,N,29918,20645,N,N,73071,40928,9.2,1.4,39332,13184,66.3,2.0,55532,4555,4.3,1.2,25831,6270,39.5,2.0,51281,2050,35.7,1.7,58218,6950,20.5,1.0,33294,4339,31479,1548,59266,3908,49.4,3.1,51906,5724,50.6,3.1,65617,5007,76.0,3.4,68940,5044,18.7,2.9,20886,4422,5.4,1.7,42714,12723,12246,1228,30000,5008,51.9,5.2,25835,6970,46.9,5.1,21845,7470,4.9,2.4,44401,10257,48.1,5.2,31770,2814,40.7,5.9,30959,4531,7.4,3.1,47194,33624,29.5,(X),(X),(X),28.7,(X),(X),(X),29.7,(X),(X),(X)
0500000US37089,37089,"Henderson County, North Carolina",47478,1727,47021,2794,91.9,1.9,47769,3210,N,N,24265,6012,N,N,-,**,N,N,N,N,N,N,-,**,N,N,73652,34952,N,N,64819,41672,N,N,N,N,87.4,2.3,48912,3313,3.5,1.1,27567,30047,25.9,2.6,48107,11223,33.2,2.2,59384,11343,37.4,2.3,43008,4983,30306,2186,67663,4376,N,N,72346,9072,N,N,65800,5061,N,N,71939,3187,N,N,30069,15746,N,N,27333,51771,17172,2177,26827,3427,58.2,5.6,26018,4202,53.3,5.7,25743,4704,4.8,2.2,33676,16234,41.8,5.6,28482,5342,33.1,5.5,24133,7860,8.7,4.2,42165,9000,34.9,(X),(X),(X),37.0,(X),(X),(X),31.2,(X),(X),(X)
0500000US37097,37097,"Iredell County, North Carolina",63782,1457,55949,3282,84.6,1.3,59483,4992,11.5,1.0,33778,7467,N,N,63940,29443,N,N,N,N,N,N,-,**,N,N,N,N,N,N,30500,17528,N,N,47483,28327,81.4,1.4,58965,5077,2.9,0.9,22491,24330,31.3,1.7,60338,3950,41.9,1.7,66591,5744,24.0,1.2,40358,5948,43285,1787,69602,4028,40.5,2.9,73179,6645,59.5,2.9,67732,4721,77.6,2.7,77881,4012,16.6,2.4,22280,8332,5.7,1.8,61406,6792,20497,1657,32012,3244,47.3,4.4,22824,2278,44.0,4.2,21776,1869,3.3,1.4,71995,35451,52.7,4.4,42707,6021,42.6,4.8,41488,6684,10.1,3.0,50184,29796,34.6,(X),(X),(X),37.5,(X),(X),(X),26.8,(X),(X),(X)
0500000US37101,37101,"Johnston County, North Carolina",64045,1367,52234,2712,81.5,1.8,51932,2450,14.7,1.4,57175,15053,N,N,N,N,N,N,N,N,N,N,-,**,N,N,36017,3844,N,N,59290,26296,N,N,36091,1818,76.2,2.3,53735,3408,1.6,0.8,49779,7262,34.8,2.5,57206,8146,42.8,2.6,60058,4259,20.9,1.8,33732,4997,44356,2594,59861,3581,46.3,4.3,61627,11530,53.7,4.3,58819,3915,71.4,3.9,75590,6278,20.2,3.5,36966,8204,8.4,2.5,39056,18964,19689,2252,32389,4319,52.9,6.2,37114,7522,44.2,6.1,32222,5881,8.7,4.8,58561,22201,47.1,6.2,30026,3043,40.4,6.1,29221,4084,6.7,3.6,50508,18341,28.7,(X),(X),(X),30.7,(X),(X),(X),22.4,(X),(X),(X)
0500000US37109,37109,"Lincoln County, North Carolina",29977,1289,46884,3558,90.1,2.0,49761,5005,N,N,N,N,N,N,N,N,N,N,-,**,N,N,-,**,N,N,N,N,N,N,41141,30904,N,N,26884,18259,88.9,2.2,49710,5150,5.3,2.3,26780,5965,25.6,2.6,51974,16457,41.6,3.2,61141,16654,27.5,2.2,36111,7466,22025,1571,61195,9150,N,N,61147,19018,N,N,61228,12129,N,N,70421,5937,N,N,22842,13730,N,N,31711,58134,7952,1511,26890,2191,52.7,8.7,28160,4265,41.1,8.7,22945,7712,11.6,8.1,48268,12616,47.3,8.7,26350,2406,34.8,8.1,26206,4359,12.6,7.4,26524,14690,26.2,(X),(X),(X),23.2,(X),(X),(X),32.8,(X),(X),(X)
0500000US37119,37119,"Mecklenburg County, North Carolina",397157,3511,56883,1011,59.4,0.7,72396,2605,31.1,0.6,37025,1686,N,N,51617,16863,4.4,0.4,77748,4494,N,N,-,**,2.9,0.4,32318,5040,1.9,0.4,53232,19236,9.2,0.5,38747,3688,53.5,0.7,79153,3474,4.5,0.4,28970,2145,42.3,0.7,60251,2383,36.7,0.7,66654,2977,16.5,0.5,44554,2305,240728,4340,73344,2817,47.7,1.4,66427,4279,52.3,1.4,77384,2755,69.4,1.4,97716,2839,23.1,1.1,32467,1765,7.5,0.9,41999,6237,156429,4657,41100,1139,53.9,1.6,36597,1613,44.3,1.8,32942,2165,9.6,1.3,67060,13417,46.1,1.6,47298,3045,33.4,1.7,40757,2490,12.6,1.4,68698,6442,30.5,(X),(X),(X),31.6,(X),(X),(X),27.4,(X),(X),(X)
0500000US37125,37125,"Moore County, North Carolina",38639,1624,51547,3018,82.7,2.0,56919,4713,14.5,1.9,25724,5803,N,N,78036,55731,N,N,74957,70845,N,N,-,**,N,N,-,**,N,N,34288,23707,N,N,47910,14827,78.9,2.5,57474,5667,2.3,1.6,32860,24859,26.8,2.3,57489,32989,34.8,2.5,56116,11777,36.1,2.2,42849,5017,23911,1974,62933,7308,N,N,69163,19625,N,N,61561,6663,N,N,78909,3882,N,N,30199,5452,N,N,28943,14751,14728,1617,36712,5850,56.8,5.7,26010,5811,49.5,6.2,22250,7144,7.2,3.7,102852,74847,43.2,5.7,48923,7456,35.6,5.9,45007,8628,7.7,5.0,85346,58855,34.2,(X),(X),(X),35.2,(X),(X),(X),32.7,(X),(X),(X)
0500000US37127,37127,"Nash County, North Carolina",36406,1218,42718,3135,55.5,2.2,51405,8348,39.8,2.7,29611,5358,N,N,33803,20296,N,N,N,N,N,N,-,**,N,N,61314,18533,N,N,31420,19006,N,N,61367,5633,54.7,2.2,51245,8052,2.9,1.7,32021,11694,27.0,3.2,39855,6171,42.1,3.0,49221,4863,28.1,1.6,33869,6116,23371,1814,58272,8639,N,N,38955,13634,N,N,63397,8303,N,N,79105,10953,N,N,28169,8310,N,N,40786,6012,13035,1705,23547,5305,57.4,6.4,21092,4717,47.7,6.5,17435,6742,9.7,5.2,51433,31044,42.6,6.4,27546,6854,34.5,6.7,23963,11711,8.1,4.9,65603,28349,29.2,(X),(X),(X),25.8,(X),(X),(X),31.7,(X),(X),(X)
0500000US37129,37129,"New Hanover County, North Carolina",91513,1985,52685,2900,84.0,1.3,58555,2457,12.9,1.2,25981,4807,N,N,-,**,N,N,62107,46027,N,N,-,**,N,N,36130,22762,N,N,71279,24152,N,N,30388,8859,81.5,1.3,59111,2340,7.3,1.2,25401,10047,32.4,1.8,55196,8647,34.8,1.7,62266,8205,25.6,1.2,46727,2412,55607,2864,68481,4027,41.5,3.0,55742,9898,58.5,3.0,73157,4034,73.0,3.6,81019,5839,19.8,2.9,28873,5839,7.2,2.5,58608,14137,35906,2729,31748,2666,59.7,3.6,29672,5676,45.9,4.3,28965,6041,13.8,3.0,32648,20781,40.3,3.6,38785,6371,28.9,3.9,33263,9206,11.4,3.1,52937,7849,26.4,(X),(X),(X),27.0,(X),(X),(X),24.4,(X),(X),(X)
0500000US37133,37133,"Onslow County, North Carolina",64771,2390,45832,3161,77.0,2.0,50099,4956,14.9,1.9,34215,10779,N,N,N,N,N,N,34383,14604,N,N,-,**,N,N,34065,1144,N,N,37134,16565,11.9,1.4,39787,13991,69.0,2.0,49882,5168,15.1,1.9,34047,2951,44.1,2.0,50807,5513,25.6,1.9,52071,7519,15.2,1.4,43465,14426,46172,2697,50251,4122,N,N,46458,3259,N,N,54962,4689,N,N,56122,2375,N,N,23248,3518,N,N,53911,24506,18599,2259,31624,4497,40.9,5.7,23543,3825,32.9,5.8,20814,5699,8.0,3.5,43082,19309,59.1,5.7,41215,13936,44.6,7.1,31923,7867,14.5,5.4,67029,8788,32.7,(X),(X),(X),31.8,(X),(X),(X),33.2,(X),(X),(X)
0500000US37135,37135,"Orange County, North Carolina",52588,1393,61164,4370,79.2,2.0,65889,6373,10.0,1.7,41469,12901,N,N,N,N,6.7,1.0,60640,21322,N,N,-,**,N,N,39804,34179,N,N,N,N,N,N,39807,12927,76.3,2.0,68691,7577,8.8,1.5,18742,5655,33.2,2.1,58448,7842,38.8,2.1,92500,18378,19.3,1.5,55227,10384,30591,1749,94073,10738,N,N,92764,34539,N,N,94754,9902,N,N,109222,10419,N,N,41400,4188,N,N,53056,4633,21997,1602,32166,4415,55.1,4.7,31026,4024,42.4,5.4,30626,4424,12.7,3.4,32949,8555,44.9,4.7,36203,6790,31.2,5.2,30529,8900,13.8,3.3,52218,22156,31.4,(X),(X),(X),33.0,(X),(X),(X),27.7,(X),(X),(X)
0500000US37147,37147,"Pitt County, North Carolina",68374,1940,41453,2439,59.9,2.1,49093,3882,35.5,1.9,31921,5658,N,N,-,**,N,N,N,N,N,N,-,**,N,N,27673,21161,N,N,82560,72271,N,N,27906,15129,57.6,2.1,49879,3783,12.0,1.8,22590,2886,33.2,1.8,46320,2992,35.3,1.8,50775,5073,19.5,1.2,38458,3757,40028,2043,58292,6758,44.9,3.6,52976,9370,55.1,3.6,61442,9446,63.2,5.1,86806,4189,29.4,4.7,25446,3579,7.4,2.5,40717,8737,28346,2418,23908,1801,52.2,4.3,22220,2433,38.6,4.5,21259,2979,13.6,3.8,23664,5567,47.8,4.3,26627,6231,33.8,4.5,22848,5079,14.0,3.4,35625,15108,45.6,(X),(X),(X),46.5,(X),(X),(X),43.2,(X),(X),(X)
0500000US37151,37151,"Randolph County, North Carolina",55516,1326,42347,3227,87.2,1.6,43907,4596,N,N,36232,7307,N,N,31375,29378,N,N,N,N,N,N,-,**,N,N,46490,20714,N,N,N,N,N,N,37562,17576,85.7,1.6,44604,4853,2.9,1.0,22196,20217,27.4,2.0,52447,7051,42.9,1.8,49621,5249,26.7,1.6,30785,2887,35981,1859,52877,4297,N,N,48893,9127,N,N,55036,5507,N,N,61899,4577,N,N,29049,2975,N,N,33998,4309,19535,1760,22826,3757,53.7,5.1,19366,2644,48.6,4.6,18025,2416,5.0,2.2,40487,29956,46.3,5.1,29979,6883,36.8,5.0,26087,4884,9.5,3.8,57721,3411,36.1,(X),(X),(X),36.7,(X),(X),(X),32.5,(X),(X),(X)
0500000US37155,37155,"Robeson County, North Carolina",45373,867,31558,2074,33.2,1.6,39997,4591,23.4,1.5,24219,5742,37.9,1.6,29237,4738,N,N,44911,22911,N,N,-,**,N,N,30169,15779,N,N,41758,32242,5.4,0.7,35148,11371,31.5,1.4,39663,5112,2.5,0.8,17708,11977,31.4,1.7,33549,5925,40.3,1.8,38480,3194,25.9,1.4,22527,3104,30674,1319,39395,3631,42.2,2.9,36241,4004,57.8,2.9,42751,5658,58.5,3.3,55261,2982,32.4,3.1,22708,3878,9.1,1.9,26042,11371,14699,1076,15225,1985,51.9,4.1,15952,2274,45.6,4.4,15119,1887,6.3,2.3,31792,21454,48.1,4.1,14499,3018,42.5,4.2,13740,2420,5.7,2.3,35179,26017,43.2,(X),(X),(X),43.8,(X),(X),(X),40.9,(X),(X),(X)
0500000US37157,37157,"Rockingham County, North Carolina",36739,1555,38241,4354,78.7,2.0,41417,3745,18.6,1.5,26325,6411,N,N,41406,459,N,N,-,**,N,N,-,**,N,N,N,N,N,N,41901,29336,N,N,N,N,75.8,2.0,41761,3849,2.3,1.4,28958,7921,23.1,2.7,39567,10778,43.9,2.4,44525,6067,30.7,1.9,29831,3582,24087,1601,52354,6813,N,N,45934,12529,N,N,54629,5167,N,N,59288,4320,N,N,22611,8148,N,N,35789,22677,12652,1480,19932,2726,51.0,5.9,19157,2783,50.5,5.7,19029,2684,0.6,1.0,-,**,49.0,5.9,21036,5586,41.3,5.5,18030,4332,7.7,3.6,59324,6949,33.5,(X),(X),(X),35.7,(X),(X),(X),29.5,(X),(X),(X)
0500000US37159,37159,"Rowan County, North Carolina",51225,1815,45320,4656,80.2,1.9,48061,4749,15.1,1.5,38038,8232,N,N,-,**,N,N,N,N,N,N,-,**,N,N,40983,10539,N,N,77759,50391,N,N,43808,8673,77.8,1.6,48114,4326,3.7,1.4,41434,7478,27.2,2.0,50616,10514,41.5,1.9,51476,5156,27.6,1.9,34348,3863,34397,2250,53061,4862,N,N,48469,11407,N,N,54949,5243,N,N,64066,6710,N,N,29493,3957,N,N,40248,14017,16828,1809,28908,4944,61.5,5.6,22202,3577,50.6,5.9,18628,4544,10.9,4.5,49440,20268,38.5,5.6,39254,3576,31.7,5.5,36309,5415,6.8,2.9,73750,14674,44.6,(X),(X),(X),42.7,(X),(X),(X),45.6,(X),(X),(X)
0500000US37161,37161,"Rutherford County, North Carolina",25745,1497,35594,3954,87.0,2.8,37646,4146,N,N,18433,11729,N,N,-,**,N,N,-,**,N,N,-,**,N,N,-,**,N,N,28244,15717,N,N,N,N,85.3,2.9,37621,4341,1.8,1.5,43176,13938,25.0,3.6,42081,7913,41.8,3.8,36520,6399,31.3,2.5,28123,3238,16846,1869,44692,3521,N,N,45099,5934,N,N,44453,6776,N,N,57009,6176,N,N,30920,4906,N,N,38045,5237,8899,1588,18792,1698,53.6,9.0,15454,4088,51.2,9.0,15165,3975,2.4,2.4,33652,113128,46.4,9.0,19947,2242,41.6,9.3,19643,1887,4.8,3.1,36439,7376,40.7,(X),(X),(X),43.3,(X),(X),(X),33.1,(X),(X),(X)
0500000US37171,37171,"Surry County, North Carolina",29234,958,37337,2571,94.9,1.3,37580,2425,N,N,23135,8643,N,N,N,N,N,N,-,**,N,N,-,**,N,N,18030,14314,N,N,80066,57387,N,N,31810,7706,90.8,1.4,38138,2449,3.0,1.4,26495,6689,25.8,2.4,41814,6376,38.9,2.5,41563,9588,32.3,1.6,28380,3482,18628,1093,53090,4192,N,N,51328,8339,N,N,54890,6344,N,N,58750,5610,N,N,23212,2931,N,N,33740,12094,10606,985,18632,3700,54.3,6.0,17019,2392,50.1,6.1,16262,1519,4.2,3.1,58237,24343,45.7,6.0,21174,6732,39.6,6.3,20382,6020,6.1,3.9,37682,34982,39.6,(X),(X),(X),38.9,(X),(X),(X),40.5,(X),(X),(X)
0500000US37179,37179,"Union County, North Carolina",74363,1124,71729,2617,84.3,1.3,74823,3960,10.8,1.1,46393,18533,N,N,71334,22709,N,N,131175,54326,N,N,-,**,N,N,47474,35973,N,N,61858,54587,7.5,0.8,51311,5758,78.3,1.4,77778,4981,3.2,0.8,46477,18381,32.8,1.3,73504,4758,44.1,1.4,88640,7540,19.9,1.1,49167,5155,58898,1770,82075,5140,51.0,2.5,86479,6848,49.0,2.5,77349,7328,83.4,2.4,91321,4598,12.0,2.0,35201,3239,4.6,1.5,67090,11215,15465,1695,36041,8342,52.3,4.7,25796,5838,45.8,4.6,21613,4151,6.5,3.0,71975,17887,47.7,4.7,46014,11108,32.1,5.5,41207,4052,15.6,4.8,68319,16374,31.7,(X),(X),(X),30.5,(X),(X),(X),34.9,(X),(X),(X)
0500000US37183,37183,"Wake County, North Carolina",382638,3461,70533,1200,69.9,0.7,80336,2141,20.4,0.6,44477,3328,N,N,40473,27733,5.5,0.4,100667,10842,N,N,-,**,2.3,0.5,36264,5722,1.7,0.4,51616,9086,6.8,0.4,41563,4929,65.8,0.6,82341,2407,4.3,0.6,28038,8174,40.0,0.7,72035,2168,39.8,0.8,82572,3593,15.9,0.5,53515,2396,259646,5524,85729,2690,52.4,1.3,89530,4719,47.6,1.3,82387,3123,77.1,1.7,102607,2715,16.5,1.5,38916,6281,6.4,1.0,46465,7625,122992,5456,44243,2399,56.6,2.2,41514,1385,46.4,2.0,39212,1706,10.2,1.4,67156,11195,43.4,2.2,49306,3578,30.0,2.1,41671,3663,13.4,1.6,63894,5527,24.5,(X),(X),(X),24.9,(X),(X),(X),22.4,(X),(X),(X)
0500000US37191,37191,"Wayne County, North Carolina",47490,1259,40361,3393,64.7,2.4,50104,7954,29.6,1.9,31731,4628,N,N,N,N,N,N,34944,25568,N,N,-,**,N,N,20942,3291,N,N,50274,13667,N,N,21636,4332,58.0,2.0,54880,5565,3.8,1.3,21361,12635,33.4,2.7,41819,7111,36.0,2.5,49310,8729,26.9,1.6,34143,6219,30522,1893,54132,6195,N,N,45896,11869,N,N,57176,3478,N,N,62392,8044,N,N,26597,4095,N,N,33252,7506,16968,2005,25283,4571,48.6,5.0,24086,8248,42.4,5.5,19714,4583,6.2,3.3,87759,24565,51.4,5.0,25532,4571,40.8,5.4,22861,4221,10.6,3.9,34274,37860,26.5,(X),(X),(X),30.0,(X),(X),(X),19.4,(X),(X),(X)
