Var1,Var2,Freq
10/08/2013 MORGANTON MUNICIPAL/HICKORY MUNICIPAL PRIMARY,SCOTLAND,0
10/08/2013 MUNICIPAL,SCOTLAND,0
10/08/2013 MUNICIPAL ELECTIONS,SCOTLAND,0
10/08/2013 MUNICIPAL GENERAL,SCOTLAND,0
10/08/2013 MUNICIPAL PRIMARY,SCOTLAND,0
10/08/2013 MUNICIPAL/PRIMARY,SCOTLAND,0
10/08/2013 RALEIGH CARY SCHOOL,SCOTLAND,0
10/08/2013 ROCKY MUNICIPAL ELECTIONS,SCOTLAND,0
10/08/2013 SECOND PRIMARY,SCOTLAND,0
10/08/2013 SHARPSBURG MUNICIPAL,SCOTLAND,0
10/08/2013 SHELBY/KT MUNICIPAL,SCOTLAND,0
10/10/2017 ATLANTIC BEACH MUNICIPAL,SCOTLAND,0
10/10/2017 BURLINGTON PRIMARY,SCOTLAND,0
10/10/2017 CITY OF HENDERSON MUNICIPAL ELECTION,SCOTLAND,0
10/10/2017 DH MUNICIPAL,SCOTLAND,0
10/10/2017 ERWIN MUNICIPAL,SCOTLAND,0
10/10/2017 HICKORY MUNICIPAL PRIMARY,SCOTLAND,0
10/10/2017 HICKORY PRIMARY,SCOTLAND,0
10/10/2017 MUNICIPAL,SCOTLAND,0
10/10/2017 MUNICIPAL AND SECOND PRIMARY,SCOTLAND,0
10/10/2017 MUNICIPAL GENERAL,SCOTLAND,0
10/10/2017 MUNICIPAL PRIMARY,SCOTLAND,0
10/10/2017 ROCKY MOUNT MUNICIPAL,SCOTLAND,0
10/10/2017 SP NON PARTISAN PRIMARY,SCOTLAND,0
10/11/2011 ATLANTIC BEACH MUNICIPAL,SCOTLAND,0
10/11/2011 CARY MUNICIPAL,SCOTLAND,0
10/11/2011 CITY OF DURHAM,SCOTLAND,0
10/11/2011 MA MUNICIPAL PRIMARY,SCOTLAND,0
10/11/2011 MONROE MUNICIPAL ELECTION,SCOTLAND,0
10/11/2011 MORGANTON MUNICIPAL,SCOTLAND,0
10/11/2011 MUNICIPAL,SCOTLAND,0
10/11/2011 MUNICIPAL ELECTION,SCOTLAND,0
10/11/2011 MUNICIPAL GENERAL,SCOTLAND,0
10/11/2011 MUNICIPAL PRIMARY,SCOTLAND,0
10/11/2011 MUNICIPAL /PRIMARY,SCOTLAND,0
10/11/2011 RALEIGH CARY SCHOOL,SCOTLAND,0
10/11/2011 RAMSEUR PRIMARY,SCOTLAND,0
10/11/2011 REIDSVILLE ELECTION,SCOTLAND,0
10/11/2011SHARPSBURG MUNICIPAL,SCOTLAND,0
10/11/2011 SHELBY/KT MUNICIPAL,SCOTLAND,0
11/02/2010 GENERAL,SCOTLAND,8573
11/03/2009 GENERAL,SCOTLAND,0
11/03/2009 GENERAL MUNICIPAL ELECTION,SCOTLAND,0
11/03/2009 MUNI AND SANI DIST,SCOTLAND,0
11/03/2009 MUNICIPAL,SCOTLAND,1527
11/03/2009   MUNICIPAL,SCOTLAND,0
11/03/2009 MUNICIPAL AND BOARD OF EDUCATION,SCOTLAND,0
11/03/2009 MUNICIPAL AND SCHOOL,SCOTLAND,0
11/03/2009 MUNICIPAL ELECTION,SCOTLAND,0
11/03/2009 MUNICIPAL ELECTIONS,SCOTLAND,0
11/03/2009 MUNICIPAL GENERAL,SCOTLAND,0
11/03/2009 MUNICIPAL GENERAL/CITY OF MONROE RUN-OFF,SCOTLAND,0
11/03/2009 MUNICIPAL ROB/LS,SCOTLAND,0
11/03/2009 MUNICIPAL RUN-OFF,SCOTLAND,0
11/03/2009 MUNICIPALS,SCOTLAND,0
11/03/2009 MUNICPAL,SCOTLAND,0
11/03/2009 RUNOFF/KITTRELL/MIDDLEBURG,SCOTLAND,0
11/03/2015 ANGIER COATS AND LILLINGTON MUNICIPAL,SCOTLAND,0
11/03/2015 GENERAL,SCOTLAND,0
11/03/2015 GENERAL MUNICIPAL,SCOTLAND,0
11/03/2015 MUNCPAL GENERAL,SCOTLAND,0
11/03/2015 MUNI AND SANI DISTRICT,SCOTLAND,0
11/03/2015 MUNICIPAL,SCOTLAND,2624
11/03/2015 MUNICIPAL AND BOARD OF EDUCATION,SCOTLAND,0
11/03/2015 MUNICIPAL AND SCHOOL,SCOTLAND,0
11/03/2015 MUNICIPAL ELECTION,SCOTLAND,0
11/03/2015 MUNICIPAL ELECTIONS,SCOTLAND,0
11/03/2015 MUNICIPAL GENERAL,SCOTLAND,0
11/03/2015 MUNICIPAL  GENERAL,SCOTLAND,0
11/03/2015 MUNICIPAL GENERAL/CITY OF MONROE RUNOFF,SCOTLAND,0
11/03/2015 MUNICIPAL LS/ TFD,SCOTLAND,0
11/03/2015 MUNICIPAL RUNNOFF/KITT/MIDD,SCOTLAND,0
11/03/2015 MUNICIPALS,SCOTLAND,0
11/03/2015 MUNICIPAL/SCHOOL BD,SCOTLAND,0
11/04/2014 GENERAL,SCOTLAND,10514
11/05/13 MUNICIPAL RUNOFF/KITTRELL/MIDDLEBURG,SCOTLAND,0
11/05/2013 ANGIER COATS AND LILLINGTON MUNICIPAL,SCOTLAND,0
11/05/2013 GENERAL,SCOTLAND,0
11/05/2013 GENERAL MUNICIPAL,SCOTLAND,0
11/05/2013 MUNI,SCOTLAND,0
11/05/2013 MUNI AND SANI DISTRICT,SCOTLAND,0
11/05/2013 MUNICIPAL,SCOTLAND,0
11/05/2013 MUNICIPAL AND BOARD OF EDUCATION,SCOTLAND,0
11/05/2013 MUNICIPAL AND SCHOOL,SCOTLAND,0
11/05/2013 MUNICIPAL ELECTION,SCOTLAND,0
11/05/2013 MUNICIPAL ELECTIONS,SCOTLAND,0
11/05/2013 MUNICIPAL GENERAL,SCOTLAND,0
11/05/2013 MUNICIPAL GENERAL/CITY OF MONROE,SCOTLAND,0
11/05/2013 MUNICIPAL/SCHOOL BD,SCOTLAND,0
11/05/2013 MUNIPAL GENERAL,SCOTLAND,0
11/05/2013TOWN ROB/LS/TFD,SCOTLAND,0
11/06/2012 GENERAL,SCOTLAND,14189
11/06/2018 GENERAL,SCOTLAND,10796
11/07/20117 KITTRELL/MIDDLEBURG/MUNICIPAL RUNOFF,SCOTLAND,0
11/07/2017 ANGIER COATS AND LILLINGTON MUNICIPAL,SCOTLAND,0
11/07/2017 GENERAL,SCOTLAND,0
11/07/2017 GENERAL MUNICIPAL,SCOTLAND,0
11/07/2017 MUNI AND SANI DISTRICT,SCOTLAND,0
11/07/2017 MUNICIPAL,SCOTLAND,3278
11/07/2017 MUNICIPAL AND BOARD OF EDUCATION,SCOTLAND,0
11/07/2017 MUNICIPAL AND SCHOOL,SCOTLAND,0
11/07/2017 MUNICIPAL ELECTION,SCOTLAND,0
11/07/2017 MUNICIPAL ELECTIONS,SCOTLAND,0
11/07/2017 MUNICIPAL GENERAL,SCOTLAND,0
11/07/2017 MUNICIPAL  GENERAL,SCOTLAND,0
11/07/2017 MUNICIPAL/GENERAL,SCOTLAND,0
11/07/2017 MUNICIPALS,SCOTLAND,0
11/07/2017 MUNICIPAL/SCHOOL BD,SCOTLAND,0
11/07/2017 MUNICIPAL TOWN OF ROB/LS/FONTANA,SCOTLAND,0
11/08/2011 GENERAL,SCOTLAND,0
11/08/2011 GENERAL MUNICIPAL,SCOTLAND,0
11/08/2011 KITTRELL/MIDDLEBURG,SCOTLAND,0
11/08/2011 MUNI AND RUNOFF,SCOTLAND,0
11/08/2011 MUNICIAPL GENERAL,SCOTLAND,0
11/08/2011 MUNICIPAL,SCOTLAND,0
11/08/2011 MUNICIPAL AND BOARD OF EDUCATION,SCOTLAND,0
11/08/2011 MUNICIPAL AND SCHOOL,SCOTLAND,0
11/08/2011 MUNICIPAL ELECTION,SCOTLAND,0
11/08/2011 MUNICIPAL ELECTIONS,SCOTLAND,0
11/08/2011 MUNICIPAL GENERAL,SCOTLAND,0
11/08/2011 MUNICIPAL GENERAL/CITY OF MONROE RUNOFF,SCOTLAND,0
11/08/2011 MUNICIPAL LS/FONTANA,SCOTLAND,0
11/08/2011 MUNICIPAL RUN-OFF,SCOTLAND,0
11/08/2016 GENERAL,SCOTLAND,13920
11/3/2015 MUNICIPAL ELECTION,SCOTLAND,0
11/5/2013 MUNICIPAL,SCOTLAND,776
11/7/2017 MUNICIPAL GENERAL,SCOTLAND,0
11/8/2011 MUNICIPAL,SCOTLAND,2715
12/02/2014 SCHOOL BOARD RUN-OFF,SCOTLAND,0
2009 MUNICIPAL,SCOTLAND,0
2009 MUNICIPAL ELECTION,SCOTLAND,0
2009 MUNICIPAL GENERAL,SCOTLAND,0
2011 DH MUNICIPAL,SCOTLAND,0
2011 MUNI AND SANI DIST-NOVEMBER,SCOTLAND,0
2011 MUNICIPAL,SCOTLAND,0
2011 MUNICIPAL GENERAL,SCOTLAND,0
2011 TAYLORSVILLE MUNICIPAL,SCOTLAND,0
2013 MUNICIPAL GENERAL,SCOTLAND,0
2015 MUNICIPAL GENERAL,SCOTLAND,0
2015 TAYLORSVILLE MUNICIPAL,SCOTLAND,0
ABC ELECTION - ANDERSON CREEK AND BARBECUE,SCOTLAND,0
ABC-HATTERAS TOWNSHIP,SCOTLAND,0
ABC-KINNEKEET TOWNSHIP,SCOTLAND,0
ABC-TOWN OF MANTEO,SCOTLAND,0
ALB PRIMARY 09/13/2011,SCOTLAND,0
ANGIER COATS AND LILINGTON AND COUNTY-WIDE,SCOTLAND,0
ANGIER COATS AND LILLINGTON MUNICIPAL,SCOTLAND,0
CHIMNEY ROCK VILLAGE ABC REF,SCOTLAND,0
DUNN AND ERWIN MUNICIPAL,SCOTLAND,0
ERWIN MUNICIPAL ELECTION,SCOTLAND,0
LOCAL OPTION SALES TAX,SCOTLAND,0
MUNICIPAL GENERAL 11/08/2011,SCOTLAND,0
,STANLY,0
01/06/2009 BENSALEM TOWNSHIP ABC REFERENDUM,STANLY,0
01/11/2011 ABC ELECTION,STANLY,0
02/01/2011 BOND REFERENDUM,STANLY,0
02/01/2011 REFERENDUM,STANLY,0
02/02/2010 COUNTY SALES TAX ELECTION,STANLY,0
02/03/2009 SPECIAL ELECTION,STANLY,0
02/08/2011 FAIR BLUFF ABC,STANLY,0
02/23/2010 FAIR BLUFF MUNICIPAL,STANLY,0
03/02/2010 REFERENDUM,STANLY,0
03/02/2010 SALES TAX REFERENDUM,STANLY,0
03/02/2010 SPECIAL ELECTION,STANLY,0
03/09/2010 SPECIAL 11/03/2009,STANLY,0
03/09/2010  WINDSOR MIXED BEVERAGE ELECTION,STANLY,0
03/10/2009 SPECIAL,STANLY,0
03/11/2014 SPECIAL MUNICIPAL,STANLY,0
03/12/2013 GARNER BONDS,STANLY,0
03/15/2016 PRIMARY,STANLY,15385
03/16/2010 MUNICIPAL,STANLY,0
03/19/2013 COUNTY WIDE ABC ELECTION,STANLY,0
03/19/2013 TOWN OF CARRBORO ELECTION,STANLY,0
04/05/2011 SPECIAL,STANLY,0
04/06/2010 MUNICIPAL ALCOHOL REFERENDUM,STANLY,0
04/26/2011 HANDY SANITARY DISTRICT SUPERVISOR ELECTION,STANLY,0
04/26/2011 SPECIAL,STANLY,0
04/26/2011 SPECIAL ELECTION,STANLY,0
05/04/2010 PRIMARY,STANLY,6763
05/05/2009 KINGS MTN MIXED BEVERAGE REFERENDUM,STANLY,0
05/05/2009 MIXED BEVERAGE,STANLY,0
05/06/2014 PRIMARY,STANLY,8184
05/08/2012 PRIMARY,STANLY,15981
05/08/2012 PRIMARY/RVILLE MUNI,STANLY,0
05/08/2018 PRIMARY,STANLY,8810
05/12/2015 SPECIAL MUNICIPAL,STANLY,0
05/17/2011 ADVISORY REFERENDUM,STANLY,0
05/19/2009 RANDLEMAN CITY ABC ELECTION,STANLY,0
05/24/2011 SPECIAL ELECTION,STANLY,0
06/02/2009 BHI BOND ELECTION,STANLY,0
06/07/2016 CONGRESSIONAL PRIMARY,STANLY,3015
06/16/2009 ATKINSON WATER BOND,STANLY,0
06/22/2010 SECOND PRIMARY,STANLY,3440
06/26/2018 RUNOFF,STANLY,0
06/26/2018 SECOND PRIMARY,STANLY,0
07/15/2014 SECOND PRIMARY,STANLY,0
07/17/2012 SECOND PRIMARY,STANLY,2468
07/19/2011 TRINITY CITY ABC ELECTION,STANLY,0
07/28/2009 SPECIAL BOND REFERENDUM,STANLY,0
08/03/2010 SPECIAL TAX REFERENDUM,STANLY,0
08/09/2011 DOBSON MIXED BEVERAGE,STANLY,0
08/18/2009 ABC ELECTION,STANLY,0
09/10/2013 ALB MUNI PRIMARY,STANLY,1384
09/10/2013 MUNICIPAL PRIMARY,STANLY,0
09/10/2013 PRIMARY,STANLY,0
09/10/2013 WINSTON-SALEM PRIMARY,STANLY,0
09/12/2017 MUNCIPAL PRIMARY,STANLY,0
09/12/2017 SCHOOL BOARD PRIMARY,STANLY,0
09/13/2011 MUNICIPAL PRIMARY,STANLY,0
09/15/2009 ALB PRIMARY,STANLY,574
09/15/2009 MUNICIPAL PRIMARY,STANLY,0
09/15/2009 WINSTON-SALEM PRIMARY,STANLY,0
09/15/2015 ALB PRIMARY,STANLY,655
09/15/2015 MUNCIPAL PRIMARY,STANLY,0
09/15/2015 MUNICIPAL PRIMARY,STANLY,0
09/18/2012 CITY OF HICKORY REFERENDUM,STANLY,0
09/18/2012 MIXED BEVERAGE,STANLY,0
10/02/2012 MCADENVILLE ABC REFERENDUM,STANLY,0
10/06/2009 ASHEBORO PRIMARY,STANLY,0
10/06/2009 ATLANTIC BEACH MUNICIPAL,STANLY,0
10/06/2009 BURLINGTON PRIMARY,STANLY,0
10/06/2009 CARY MUNICIPAL,STANLY,0
10/06/2009 CITY OF HENDERSON MUNICIPAL ELECTION,STANLY,0
10/06/2009 DH MUNICIPAL,STANLY,0
10/06/2009 HICKORY PRIMARY,STANLY,0
10/06/2009 MA MUNICIPAL PRIMARY,STANLY,0
10/06/2009 MONROE MUNICIPAL ELECTION,STANLY,0
10/06/2009 MORGANTON CITY,STANLY,0
10/06/2009 MUNICIPAL,STANLY,0
10/06/2009 MUNICIPAL ELECTIONS,STANLY,0
10/06/2009 MUNICIPAL GENERAL,STANLY,0
10/06/2009 MUNICIPAL PRIMARY,STANLY,0
10/06/2009 RALEIGH CARY BD OF ED,STANLY,0
10/06/2009 REIDSVILLE ELECTION,STANLY,0
10/06/2009 ROCKY MOUNT MUNICIPAL,STANLY,0
10/06/2009 SECOND PRIMARY,STANLY,654
10/06/2009 SHARPSBURG MUNICIPAL,STANLY,0
10/06/2009 SHELBY/KT MUNICIPAL,STANLY,0
10/06/2015 ATLANTIC BEACH MUNICIPAL,STANLY,0
10/06/2015 BURLINGTON PRIMARY,STANLY,0
10/06/2015 CARY MUNICIPAL,STANLY,0
10/06/2015 CITY OF DURHAM,STANLY,0
10/06/2015 CITY OF HENDERSON MUNICIPAL ELECTION,STANLY,0
10/06/2015 DH ELECTION,STANLY,0
10/06/2015 DUNN ERWIN MUNICIPAL,STANLY,0
10/06/2015 GOLDSBORO PRIMARY,STANLY,0
10/06/2015 MA MUNICIPAL PRIMARY,STANLY,0
10/06/2015 MONROE MUNICIPAL ELECTION,STANLY,0
10/06/2015 MUNICIPAL,STANLY,0
10/06/2015 MUNICIPAL ELECTIONS,STANLY,0
10/06/2015 MUNICIPAL PRIMARY,STANLY,0
10/06/2015 MUNICIPAL RALEIGH CARY,STANLY,0
10/06/2015 ROCKY MOUNT MUNICIPAL ELECTION,STANLY,0
10/06/2015 SECOND PRIMARY,STANLY,0
10/06/2015 SHARPSBURG MUNICIPAL,STANLY,0
10/08/2013 ATLANTIC BEACH MUNICIPAL,STANLY,0
10/08/2013 CARY MUNI,STANLY,0
10/08/2013 CITY OF HENDERSON MUNICIPAL,STANLY,0
10/08/2013 DH ELECTION,STANLY,0
10/08/2013 ERWIN MUNICIPAL,STANLY,0
10/08/2013 HICKORY PRIMARY,STANLY,0
10/08/2013 MA MUNICIPAL PRIMARY,STANLY,0
10/08/2013 MONROE MUNICIPAL ELECTION,STANLY,0
10/08/2013 MORGANTON MUNICIPAL/HICKORY MUNICIPAL PRIMARY,STANLY,0
10/08/2013 MUNICIPAL,STANLY,0
10/08/2013 MUNICIPAL ELECTIONS,STANLY,0
10/08/2013 MUNICIPAL GENERAL,STANLY,0
10/08/2013 MUNICIPAL PRIMARY,STANLY,0
10/08/2013 MUNICIPAL/PRIMARY,STANLY,0
10/08/2013 RALEIGH CARY SCHOOL,STANLY,0
10/08/2013 ROCKY MUNICIPAL ELECTIONS,STANLY,0
10/08/2013 SECOND PRIMARY,STANLY,0
10/08/2013 SHARPSBURG MUNICIPAL,STANLY,0
10/08/2013 SHELBY/KT MUNICIPAL,STANLY,0
10/10/2017 ATLANTIC BEACH MUNICIPAL,STANLY,0
10/10/2017 BURLINGTON PRIMARY,STANLY,0
10/10/2017 CITY OF HENDERSON MUNICIPAL ELECTION,STANLY,0
10/10/2017 DH MUNICIPAL,STANLY,0
10/10/2017 ERWIN MUNICIPAL,STANLY,0
10/10/2017 HICKORY MUNICIPAL PRIMARY,STANLY,0
10/10/2017 HICKORY PRIMARY,STANLY,0
10/10/2017 MUNICIPAL,STANLY,0
10/10/2017 MUNICIPAL AND SECOND PRIMARY,STANLY,0
10/10/2017 MUNICIPAL GENERAL,STANLY,0
10/10/2017 MUNICIPAL PRIMARY,STANLY,0
10/10/2017 ROCKY MOUNT MUNICIPAL,STANLY,0
10/10/2017 SP NON PARTISAN PRIMARY,STANLY,0
10/11/2011 ATLANTIC BEACH MUNICIPAL,STANLY,0
10/11/2011 CARY MUNICIPAL,STANLY,0
10/11/2011 CITY OF DURHAM,STANLY,0
10/11/2011 MA MUNICIPAL PRIMARY,STANLY,0
10/11/2011 MONROE MUNICIPAL ELECTION,STANLY,0
10/11/2011 MORGANTON MUNICIPAL,STANLY,0
10/11/2011 MUNICIPAL,STANLY,0
10/11/2011 MUNICIPAL ELECTION,STANLY,0
10/11/2011 MUNICIPAL GENERAL,STANLY,0
10/11/2011 MUNICIPAL PRIMARY,STANLY,0
10/11/2011 MUNICIPAL /PRIMARY,STANLY,0
10/11/2011 RALEIGH CARY SCHOOL,STANLY,0
10/11/2011 RAMSEUR PRIMARY,STANLY,0
10/11/2011 REIDSVILLE ELECTION,STANLY,0
10/11/2011SHARPSBURG MUNICIPAL,STANLY,0
10/11/2011 SHELBY/KT MUNICIPAL,STANLY,0
11/02/2010 GENERAL,STANLY,18833
11/03/2009 GENERAL,STANLY,0
11/03/2009 GENERAL MUNICIPAL ELECTION,STANLY,0
11/03/2009 MUNI AND SANI DIST,STANLY,0
11/03/2009 MUNICIPAL,STANLY,0
11/03/2009   MUNICIPAL,STANLY,0
11/03/2009 MUNICIPAL AND BOARD OF EDUCATION,STANLY,0
11/03/2009 MUNICIPAL AND SCHOOL,STANLY,0
11/03/2009 MUNICIPAL ELECTION,STANLY,0
11/03/2009 MUNICIPAL ELECTIONS,STANLY,0
11/03/2009 MUNICIPAL GENERAL,STANLY,2548
11/03/2009 MUNICIPAL GENERAL/CITY OF MONROE RUN-OFF,STANLY,0
11/03/2009 MUNICIPAL ROB/LS,STANLY,0
11/03/2009 MUNICIPAL RUN-OFF,STANLY,0
11/03/2009 MUNICIPALS,STANLY,0
11/03/2009 MUNICPAL,STANLY,0
11/03/2009 RUNOFF/KITTRELL/MIDDLEBURG,STANLY,0
11/03/2015 ANGIER COATS AND LILLINGTON MUNICIPAL,STANLY,0
11/03/2015 GENERAL,STANLY,0
11/03/2015 GENERAL MUNICIPAL,STANLY,0
11/03/2015 MUNCPAL GENERAL,STANLY,0
11/03/2015 MUNI AND SANI DISTRICT,STANLY,0
11/03/2015 MUNICIPAL,STANLY,0
11/03/2015 MUNICIPAL AND BOARD OF EDUCATION,STANLY,0
11/03/2015 MUNICIPAL AND SCHOOL,STANLY,0
11/03/2015 MUNICIPAL ELECTION,STANLY,0
11/03/2015 MUNICIPAL ELECTIONS,STANLY,0
11/03/2015 MUNICIPAL GENERAL,STANLY,2686
11/03/2015 MUNICIPAL  GENERAL,STANLY,0
11/03/2015 MUNICIPAL GENERAL/CITY OF MONROE RUNOFF,STANLY,0
11/03/2015 MUNICIPAL LS/ TFD,STANLY,0
11/03/2015 MUNICIPAL RUNNOFF/KITT/MIDD,STANLY,0
11/03/2015 MUNICIPALS,STANLY,0
11/03/2015 MUNICIPAL/SCHOOL BD,STANLY,0
11/04/2014 GENERAL,STANLY,19432
11/05/13 MUNICIPAL RUNOFF/KITTRELL/MIDDLEBURG,STANLY,0
11/05/2013 ANGIER COATS AND LILLINGTON MUNICIPAL,STANLY,0
11/05/2013 GENERAL,STANLY,0
11/05/2013 GENERAL MUNICIPAL,STANLY,0
11/05/2013 MUNI,STANLY,0
11/05/2013 MUNI AND SANI DISTRICT,STANLY,0
11/05/2013 MUNICIPAL,STANLY,0
11/05/2013 MUNICIPAL AND BOARD OF EDUCATION,STANLY,0
11/05/2013 MUNICIPAL AND SCHOOL,STANLY,0
11/05/2013 MUNICIPAL ELECTION,STANLY,0
11/05/2013 MUNICIPAL ELECTIONS,STANLY,0
11/05/2013 MUNICIPAL GENERAL,STANLY,3484
11/05/2013 MUNICIPAL GENERAL/CITY OF MONROE,STANLY,0
11/05/2013 MUNICIPAL/SCHOOL BD,STANLY,0
11/05/2013 MUNIPAL GENERAL,STANLY,0
11/05/2013TOWN ROB/LS/TFD,STANLY,0
11/06/2012 GENERAL,STANLY,28880
11/06/2018 GENERAL,STANLY,22546
11/07/20117 KITTRELL/MIDDLEBURG/MUNICIPAL RUNOFF,STANLY,0
11/07/2017 ANGIER COATS AND LILLINGTON MUNICIPAL,STANLY,0
11/07/2017 GENERAL,STANLY,0
11/07/2017 GENERAL MUNICIPAL,STANLY,0
11/07/2017 MUNI AND SANI DISTRICT,STANLY,0
11/07/2017 MUNICIPAL,STANLY,0
11/07/2017 MUNICIPAL AND BOARD OF EDUCATION,STANLY,0
11/07/2017 MUNICIPAL AND SCHOOL,STANLY,0
11/07/2017 MUNICIPAL ELECTION,STANLY,0
11/07/2017 MUNICIPAL ELECTIONS,STANLY,0
11/07/2017 MUNICIPAL GENERAL,STANLY,0
11/07/2017 MUNICIPAL  GENERAL,STANLY,0
11/07/2017 MUNICIPAL/GENERAL,STANLY,0
11/07/2017 MUNICIPALS,STANLY,0
11/07/2017 MUNICIPAL/SCHOOL BD,STANLY,0
11/07/2017 MUNICIPAL TOWN OF ROB/LS/FONTANA,STANLY,0
11/08/2011 GENERAL,STANLY,0
11/08/2011 GENERAL MUNICIPAL,STANLY,0
11/08/2011 KITTRELL/MIDDLEBURG,STANLY,0
11/08/2011 MUNI AND RUNOFF,STANLY,0
11/08/2011 MUNICIAPL GENERAL,STANLY,0
11/08/2011 MUNICIPAL,STANLY,0
11/08/2011 MUNICIPAL AND BOARD OF EDUCATION,STANLY,0
11/08/2011 MUNICIPAL AND SCHOOL,STANLY,0
11/08/2011 MUNICIPAL ELECTION,STANLY,0
11/08/2011 MUNICIPAL ELECTIONS,STANLY,0
11/08/2011 MUNICIPAL GENERAL,STANLY,0
11/08/2011 MUNICIPAL GENERAL/CITY OF MONROE RUNOFF,STANLY,0
11/08/2011 MUNICIPAL LS/FONTANA,STANLY,0
11/08/2011 MUNICIPAL RUN-OFF,STANLY,0
11/08/2016 GENERAL,STANLY,29982
11/3/2015 MUNICIPAL ELECTION,STANLY,0
11/5/2013 MUNICIPAL,STANLY,0
11/7/2017 MUNICIPAL GENERAL,STANLY,0
11/8/2011 MUNICIPAL,STANLY,0
12/02/2014 SCHOOL BOARD RUN-OFF,STANLY,0
2009 MUNICIPAL,STANLY,0
2009 MUNICIPAL ELECTION,STANLY,0
2009 MUNICIPAL GENERAL,STANLY,0
2011 DH MUNICIPAL,STANLY,0
2011 MUNI AND SANI DIST-NOVEMBER,STANLY,0
2011 MUNICIPAL,STANLY,0
2011 MUNICIPAL GENERAL,STANLY,0
2011 TAYLORSVILLE MUNICIPAL,STANLY,0
2013 MUNICIPAL GENERAL,STANLY,0
2015 MUNICIPAL GENERAL,STANLY,0
2015 TAYLORSVILLE MUNICIPAL,STANLY,0
ABC ELECTION - ANDERSON CREEK AND BARBECUE,STANLY,0
ABC-HATTERAS TOWNSHIP,STANLY,0
ABC-KINNEKEET TOWNSHIP,STANLY,0
ABC-TOWN OF MANTEO,STANLY,0
ALB PRIMARY 09/13/2011,STANLY,918
ANGIER COATS AND LILINGTON AND COUNTY-WIDE,STANLY,0
ANGIER COATS AND LILLINGTON MUNICIPAL,STANLY,0
CHIMNEY ROCK VILLAGE ABC REF,STANLY,0
DUNN AND ERWIN MUNICIPAL,STANLY,0
ERWIN MUNICIPAL ELECTION,STANLY,0
LOCAL OPTION SALES TAX,STANLY,0
MUNICIPAL GENERAL 11/08/2011,STANLY,3185
,STOKES,0
01/06/2009 BENSALEM TOWNSHIP ABC REFERENDUM,STOKES,0
01/11/2011 ABC ELECTION,STOKES,0
02/01/2011 BOND REFERENDUM,STOKES,0
02/01/2011 REFERENDUM,STOKES,0
02/02/2010 COUNTY SALES TAX ELECTION,STOKES,0
02/03/2009 SPECIAL ELECTION,STOKES,0
02/08/2011 FAIR BLUFF ABC,STOKES,0
02/23/2010 FAIR BLUFF MUNICIPAL,STOKES,0
03/02/2010 REFERENDUM,STOKES,0
03/02/2010 SALES TAX REFERENDUM,STOKES,0
03/02/2010 SPECIAL ELECTION,STOKES,0
03/09/2010 SPECIAL 11/03/2009,STOKES,0
03/09/2010  WINDSOR MIXED BEVERAGE ELECTION,STOKES,0
03/10/2009 SPECIAL,STOKES,0
03/11/2014 SPECIAL MUNICIPAL,STOKES,0
03/12/2013 GARNER BONDS,STOKES,0
03/15/2016 PRIMARY,STOKES,11418
03/16/2010 MUNICIPAL,STOKES,0
03/19/2013 COUNTY WIDE ABC ELECTION,STOKES,0
03/19/2013 TOWN OF CARRBORO ELECTION,STOKES,0
04/05/2011 SPECIAL,STOKES,0
04/06/2010 MUNICIPAL ALCOHOL REFERENDUM,STOKES,0
04/26/2011 HANDY SANITARY DISTRICT SUPERVISOR ELECTION,STOKES,0
04/26/2011 SPECIAL,STOKES,0
04/26/2011 SPECIAL ELECTION,STOKES,0
05/04/2010 PRIMARY,STOKES,5937
05/05/2009 KINGS MTN MIXED BEVERAGE REFERENDUM,STOKES,0
05/05/2009 MIXED BEVERAGE,STOKES,0
05/06/2014 PRIMARY,STOKES,4280
05/08/2012 PRIMARY,STOKES,11122
05/08/2012 PRIMARY/RVILLE MUNI,STOKES,0
05/08/2018 PRIMARY,STOKES,3717
05/12/2015 SPECIAL MUNICIPAL,STOKES,0
05/17/2011 ADVISORY REFERENDUM,STOKES,0
05/19/2009 RANDLEMAN CITY ABC ELECTION,STOKES,0
05/24/2011 SPECIAL ELECTION,STOKES,0
06/02/2009 BHI BOND ELECTION,STOKES,0
06/07/2016 CONGRESSIONAL PRIMARY,STOKES,2656
06/16/2009 ATKINSON WATER BOND,STOKES,0
06/22/2010 SECOND PRIMARY,STOKES,557
06/26/2018 RUNOFF,STOKES,0
06/26/2018 SECOND PRIMARY,STOKES,0
07/15/2014 SECOND PRIMARY,STOKES,1644
07/17/2012 SECOND PRIMARY,STOKES,590
07/19/2011 TRINITY CITY ABC ELECTION,STOKES,0
07/28/2009 SPECIAL BOND REFERENDUM,STOKES,0
08/03/2010 SPECIAL TAX REFERENDUM,STOKES,0
08/09/2011 DOBSON MIXED BEVERAGE,STOKES,0
08/18/2009 ABC ELECTION,STOKES,0
09/10/2013 ALB MUNI PRIMARY,STOKES,0
09/10/2013 MUNICIPAL PRIMARY,STOKES,0
09/10/2013 PRIMARY,STOKES,0
09/10/2013 WINSTON-SALEM PRIMARY,STOKES,0
09/12/2017 MUNCIPAL PRIMARY,STOKES,0
09/12/2017 SCHOOL BOARD PRIMARY,STOKES,0
