year,geo_description,subtype,quintile,perc,type,se
2010,North Carolina,64,4,0.21018917053406586,agep,0.0048770338484483465
2010,North Carolina,64,5,0.2637150040123682,agep,0.00439186646145751
2010,North Carolina,150,1,0.2749093757934802,agep,0.004966634878679334
2010,North Carolina,150,2,0.2617352127196704,agep,0.005182166134740742
2010,North Carolina,150,3,0.19155424501519017,agep,0.005087677322866624
2010,North Carolina,150,4,0.1546359656565837,agep,0.004287164024554223
2010,North Carolina,150,5,0.11716520081507559,agep,0.003071886808487207
2011,North Carolina,24,1,0.4140940610881083,agep,0.01464604682063697
2011,North Carolina,24,2,0.28964623264828404,agep,0.01671833859264526
2011,North Carolina,24,3,0.16533054782969833,agep,0.01255271264129901
2011,North Carolina,24,4,0.11053499288941467,agep,0.011240016430525253
2011,North Carolina,24,5,0.020394165544494646,agep,0.0043726915548026124
2011,North Carolina,44,1,0.1702639952510923,agep,0.0048692823283326605
2011,North Carolina,44,2,0.19655425208578411,agep,0.008569617742840426
2011,North Carolina,44,3,0.21694944676155184,agep,0.007883314385661104
2011,North Carolina,44,4,0.21583196554252085,agep,0.004256707084467953
2011,North Carolina,44,5,0.2004003403590509,agep,0.0040997749163973665
2011,North Carolina,64,1,0.17255342583113203,agep,0.0034627224200141304
2011,North Carolina,64,2,0.16658337382451388,agep,0.006589743706114998
2011,North Carolina,64,3,0.17986956410233307,agep,0.006758176523689619
2011,North Carolina,64,4,0.2199035004481178,agep,0.003561106284478908
2011,North Carolina,64,5,0.2610901357939032,agep,0.003683886035894542
2011,North Carolina,150,1,0.268120328305964,agep,0.005882403316524686
2011,North Carolina,150,2,0.2542147131113877,agep,0.007975155313397037
2011,North Carolina,150,3,0.20155180802062336,agep,0.007617175116372838
2011,North Carolina,150,4,0.15504811489445053,agep,0.0048362462238303264
2011,North Carolina,150,5,0.12106503566757441,agep,0.003794059787518802
2012,North Carolina,24,1,0.4512884010028768,agep,0.01626702694328089
2012,North Carolina,24,2,0.24772535467218618,agep,0.014984435753602282
2012,North Carolina,24,3,0.19331867211226306,agep,0.012631408764359676
2012,North Carolina,24,4,0.08465315123850357,agep,0.01013119483410653
2012,North Carolina,24,5,0.023014420974170377,agep,0.004329784565467199
2012,North Carolina,44,1,0.16627699787602518,agep,0.003526647552137239
2012,North Carolina,44,2,0.19915056630215125,agep,0.004282301770398942
2012,North Carolina,44,3,0.2107672009542654,agep,0.005740404837086127
2012,North Carolina,44,4,0.2217050073155661,agep,0.005458160607794097
2012,North Carolina,44,5,0.20210022755199208,agep,0.005725332924459609
2012,North Carolina,64,1,0.16464947158787324,agep,0.003450870376952629
2012,North Carolina,64,2,0.16819257377993352,agep,0.003984991890842617
2012,North Carolina,64,3,0.1889293669463122,agep,0.005156547122850756
2012,North Carolina,64,4,0.21526670413778268,agep,0.005927321642726417
2012,North Carolina,64,5,0.26296188354809835,agep,0.005998330113768541
2012,North Carolina,150,1,0.2637888019251299,agep,0.005033230463197004
2012,North Carolina,150,2,0.2608704371059352,agep,0.007183574440921892
2012,North Carolina,150,3,0.188554206208308,agep,0.006556993934001974
2012,North Carolina,150,4,0.16313352639681034,agep,0.004930784109876618
2012,North Carolina,150,5,0.12365302836381652,agep,0.004379177739603209
2013,North Carolina,24,1,0.4028436896379356,agep,0.014433248669000634
2013,North Carolina,24,2,0.26738581734477884,agep,0.01728327302501059
2013,North Carolina,24,3,0.20417420067512945,agep,0.016190340034223812
2013,North Carolina,24,4,0.09672124065834377,agep,0.010451431490575888
2013,North Carolina,24,5,0.02887505168381232,agep,0.005424962700426906
2013,North Carolina,44,1,0.1585227003553099,agep,0.0037331736600936683
2013,North Carolina,44,2,0.20206474536123173,agep,0.005252304980770288
2013,North Carolina,44,3,0.2084721673904461,agep,0.005051638500180211
2013,North Carolina,44,4,0.23045637583892617,agep,0.004691365316963805
2013,North Carolina,44,5,0.20048401105408606,agep,0.0037752000128572294
2013,North Carolina,64,1,0.17732761379666526,agep,0.0032996664350586295
2013,North Carolina,64,2,0.16089768155476897,agep,0.004981385240887962
2013,North Carolina,64,3,0.1882055846523019,agep,0.004419515654404831
2013,North Carolina,64,4,0.21451902460197436,agep,0.004118823010786823
2013,North Carolina,64,5,0.2590500953942895,agep,0.003181093904117037
2013,North Carolina,150,1,0.26456318187494343,agep,0.0049970617809259954
2013,North Carolina,150,2,0.24552825223487143,agep,0.007161733332519215
2013,North Carolina,150,3,0.20659457490184666,agep,0.005456421056424316
2013,North Carolina,150,4,0.15498545600771707,agep,0.0042387869794288735
2013,North Carolina,150,5,0.12832853498062138,agep,0.00390004878808614
2014,North Carolina,24,1,0.4455772835503318,agep,0.02921627916111685
2014,North Carolina,24,2,0.24175490146410658,agep,0.02938509070625201
2014,North Carolina,24,3,0.2139862708343888,agep,0.013769394645135876
2014,North Carolina,24,4,0.08545898981711333,agep,0.009493709133905986
2014,North Carolina,24,5,0.013222554334059475,agep,0.002756204866703587
2014,North Carolina,44,1,0.16420648353181658,agep,0.012679125730284777
2014,North Carolina,44,2,0.19790199261038505,agep,0.01319115247035194
2014,North Carolina,44,3,0.21528737435329046,agep,0.007422121301223966
2014,North Carolina,44,4,0.2218910445655113,agep,0.00662031673451604
2014,North Carolina,44,5,0.20071310493899666,agep,0.0038981062712085115
2014,North Carolina,64,1,0.16581337556106576,agep,0.010644334883912036
2014,North Carolina,64,2,0.17033277667009264,agep,0.010983991149256843
2014,North Carolina,64,3,0.18957951113349353,agep,0.005950188548006242
2014,North Carolina,64,4,0.2117161374249225,agep,0.0054560397210510455
2014,North Carolina,64,5,0.26255819921042556,agep,0.0035088397907179834
2014,North Carolina,150,1,0.262772973926854,agep,0.007935351864013148
2014,North Carolina,150,2,0.2449364715224776,agep,0.007760346748284324
2014,North Carolina,150,3,0.2057528565756386,agep,0.005068943099788128
2014,North Carolina,150,4,0.15941567035778886,agep,0.00440536900675847
2014,North Carolina,150,5,0.12712202761724092,agep,0.002979084890824766
2015,North Carolina,24,1,0.39714976648022005,agep,0.016484750578563977
2015,North Carolina,24,2,0.29480718465599676,agep,0.016517517298533405
2015,North Carolina,24,3,0.18749884624614646,agep,0.013367168819095346
2015,North Carolina,24,4,0.09289718360992659,agep,0.010011312984863904
2015,North Carolina,24,5,0.027647019007710154,agep,0.004093853886213898
2015,North Carolina,44,1,0.17013667827099954,agep,0.004533583772578245
2015,North Carolina,44,2,0.18711369244879048,agep,0.004496867504968344
2015,North Carolina,44,3,0.22144860002980102,agep,0.004760789381886812
2015,North Carolina,44,4,0.22372351674235114,agep,0.005218663003739066
2015,North Carolina,44,5,0.19757751250805783,agep,0.004173769567490615
2015,North Carolina,64,1,0.17326419559954956,agep,0.004010545139923658
2015,North Carolina,64,2,0.16651854648928208,agep,0.003634102716714082
2015,North Carolina,64,3,0.19286258538262882,agep,0.004046311882838258
2015,North Carolina,64,4,0.20488189719695488,agep,0.004746757484545779
2015,North Carolina,64,5,0.26247277533158464,agep,0.004476214982572963
2015,North Carolina,150,1,0.2606070051451357,agep,0.004931381955997452
2015,North Carolina,150,2,0.24066258066773322,agep,0.00502124210891848
2015,North Carolina,150,3,0.206290996489688,agep,0.0050531187361345185
2015,North Carolina,150,4,0.16459133119385594,agep,0.0037179662257694366
2015,North Carolina,150,5,0.12784808650358717,agep,0.0029279284526227
2016,North Carolina,24,1,0.3922918146159513,agep,0.016326923062656526
2016,North Carolina,24,2,0.301053288290381,agep,0.017005323631010056
2016,North Carolina,24,3,0.1829018191954656,agep,0.011702641438064968
2016,North Carolina,24,4,0.09105932793968315,agep,0.009383786663567774
2016,North Carolina,24,5,0.03269374995851889,agep,0.007066039109925425
2016,North Carolina,44,1,0.16644395826187167,agep,0.004288256611928291
2016,North Carolina,44,2,0.20940373306507515,agep,0.01754050607643465
2016,North Carolina,44,3,0.2043094275293056,agep,0.017640961428235576
2016,North Carolina,44,4,0.22870017612401422,agep,0.005023473141685677
2016,North Carolina,44,5,0.19114270501973338,agep,0.004716652038189276
2016,North Carolina,64,1,0.16734438909490237,agep,0.003813442471987946
2016,North Carolina,64,2,0.17453806120987378,agep,0.01187190476738713
2016,North Carolina,64,3,0.1741163083093279,agep,0.01163768399053479
2016,North Carolina,64,4,0.22089772359535065,agep,0.004377920004176681
2016,North Carolina,64,5,0.2631035177905453,agep,0.0037062858606817855
2016,North Carolina,150,1,0.2654408609932231,agep,0.0043906408285914285
2016,North Carolina,150,2,0.25222304356141867,agep,0.006616827275995745
2016,North Carolina,150,3,0.19672371815084957,agep,0.005401469527533104
2016,North Carolina,150,4,0.1653710758796801,agep,0.004048751063288682
2016,North Carolina,150,5,0.12024130141482856,agep,0.0035426836364834207
2017,North Carolina,24,1,0.38098645232904926,agep,0.016004808539913304
2017,North Carolina,24,2,0.2868749414895751,agep,0.015489118972313065
2017,North Carolina,24,3,0.1946023297179463,agep,0.01277788741621115
2017,North Carolina,24,4,0.109504767763765,agep,0.01148049736514095
2017,North Carolina,24,5,0.028031508699664316,agep,0.006370581537488926
2017,North Carolina,44,1,0.15614996238506987,agep,0.0040279845458902315
2017,North Carolina,44,2,0.19885392501565977,agep,0.00490020610367862
2017,North Carolina,44,3,0.21430673637757205,agep,0.00539691297854535
2017,North Carolina,44,4,0.2327813329220348,agep,0.005443876320085852
2017,North Carolina,44,5,0.19790804329966352,agep,0.004020188064596167
2017,North Carolina,64,1,0.1740699264266495,agep,0.0033294655859487485
2017,North Carolina,64,2,0.16436748582824506,agep,0.004275061688415709
2017,North Carolina,64,3,0.1845302883831862,agep,0.00507742155410529
2017,North Carolina,64,4,0.21416056282533186,agep,0.004311056209236434
2017,North Carolina,64,5,0.26287173653658735,agep,0.0041888702463787845
2017,North Carolina,150,1,0.27328037152059464,agep,0.004039376062008703
2017,North Carolina,150,2,0.24425333874935568,agep,0.004720661675780429
2017,North Carolina,150,3,0.20047095558696143,agep,0.005188388577567721
2017,North Carolina,150,4,0.15496047727207268,agep,0.004205005278284273
2017,North Carolina,150,5,0.12703485687101557,agep,0.003434636443060081
2006,North Carolina,1,1,0.16778270118266586,rac1p,0.002749262561619738
2006,North Carolina,1,2,0.17990379596936895,rac1p,0.0031590372885253095
2006,North Carolina,1,3,0.20029895366218237,rac1p,0.0049782944196458505
2006,North Carolina,1,4,0.21374985177351477,rac1p,0.005096819533774569
2006,North Carolina,1,5,0.23826469741226808,rac1p,0.0022383419317265904
2006,North Carolina,2,1,0.3252543446700551,rac1p,0.0070505477405082085
2006,North Carolina,2,2,0.23888653713389568,rac1p,0.007024834374231254
2006,North Carolina,2,3,0.19563302773145294,rac1p,0.0066940084219327
2006,North Carolina,2,4,0.15169766721688263,rac1p,0.006779234166144676
2006,North Carolina,2,5,0.08852842324771366,rac1p,0.004129951410756449
2006,North Carolina,3,1,0.21168579887803865,rac1p,0.014257360722835845
2006,North Carolina,3,2,0.2947226262206524,rac1p,0.013653786701456946
2006,North Carolina,3,3,0.25905750051942655,rac1p,0.016299142560001655
2006,North Carolina,3,4,0.14242676085601497,rac1p,0.011559222245573353
2006,North Carolina,3,5,0.09210731352586744,rac1p,0.00870129097632072
2006,North Carolina,4,1,0.23386454524435463,rac1p,0.014052703816924158
2006,North Carolina,4,2,0.1896606352278274,rac1p,0.014662401490056978
2006,North Carolina,4,3,0.22222697962783766,rac1p,0.014493544404822221
2006,North Carolina,4,4,0.16160716579463422,rac1p,0.013356025902573888
2006,North Carolina,4,5,0.19264067410534608,rac1p,0.012872036462726284
2007,North Carolina,1,1,0.16475862831137214,rac1p,0.0021181831560602186
2007,North Carolina,1,2,0.17993295959686711,rac1p,0.010493700636964911
2007,North Carolina,1,3,0.19949926416160935,rac1p,0.008626681442109468
2007,North Carolina,1,4,0.21869069265807406,rac1p,0.005983966321750455
2007,North Carolina,1,5,0.23711845527207734,rac1p,0.001938403548750664
2007,North Carolina,2,1,0.316302617705847,rac1p,0.00576078779563408
2007,North Carolina,2,2,0.24670971839070321,rac1p,0.009138441661516651
2007,North Carolina,2,3,0.19387930952597418,rac1p,0.008826893691091749
2007,North Carolina,2,4,0.1521555941232904,rac1p,0.006408449925764164
2007,North Carolina,2,5,0.0909527602541852,rac1p,0.0038876228066277176
2007,North Carolina,3,1,0.19800294414983238,rac1p,0.010545436852531327
2007,North Carolina,3,2,0.2969452967502025,rac1p,0.023169066377070734
2007,North Carolina,3,3,0.24238393369159736,rac1p,0.02096533606607779
2007,North Carolina,3,4,0.1703350300622528,rac1p,0.010862453486955217
2007,North Carolina,3,5,0.09233279534611497,rac1p,0.009265262877476872
2007,North Carolina,4,1,0.2397324010965519,rac1p,0.015394930983095745
2007,North Carolina,4,2,0.18776355390122648,rac1p,0.018044238125771394
2007,North Carolina,4,3,0.19504874961226662,rac1p,0.01925616985627827
2007,North Carolina,4,4,0.16194260707728678,rac1p,0.01388269650748547
2007,North Carolina,4,5,0.2155126883126682,rac1p,0.01337940953959894
2008,North Carolina,1,1,0.1656561601377967,rac1p,0.003904260988225934
2008,North Carolina,1,2,0.17954891301583276,rac1p,0.004324548522316438
2008,North Carolina,1,3,0.19986938738457433,rac1p,0.0023048942162842622
2008,North Carolina,1,4,0.2160304486257698,rac1p,0.0021493072444809095
2008,North Carolina,1,5,0.2388950908360264,rac1p,0.0023968657476996728
2008,North Carolina,2,1,0.31389961701053354,rac1p,0.008207280506971653
2008,North Carolina,2,2,0.24101344491773516,rac1p,0.00807309437290562
2008,North Carolina,2,3,0.20081566550462757,rac1p,0.005994408864116834
2008,North Carolina,2,4,0.1545238952123631,rac1p,0.004625002242857864
2008,North Carolina,2,5,0.08974737735474064,rac1p,0.0038978700591126634
2008,North Carolina,3,1,0.21871799298003336,rac1p,0.01692614779358738
2008,North Carolina,3,2,0.32268830197364634,rac1p,0.017492658983337215
2008,North Carolina,3,3,0.20936762759652455,rac1p,0.01261923554126461
2008,North Carolina,3,4,0.16243167040681283,rac1p,0.01222045035766252
2008,North Carolina,3,5,0.08679440704298291,rac1p,0.007661983291640392
2008,North Carolina,4,1,0.20727083488216488,rac1p,0.013673515252105866
2008,North Carolina,4,2,0.19495452630535523,rac1p,0.01284959074409202
2008,North Carolina,4,3,0.1903121618384424,rac1p,0.015455208596416102
2008,North Carolina,4,4,0.1967222593941797,rac1p,0.014806431177234389
2008,North Carolina,4,5,0.21074021757985775,rac1p,0.013845793166834808
2009,North Carolina,1,1,0.1649868540620541,rac1p,0.0018505490315552657
2009,North Carolina,1,2,0.18226603468945218,rac1p,0.001988461184071606
2009,North Carolina,1,3,0.2024439537799759,rac1p,0.00722778802295307
2009,North Carolina,1,4,0.21223504991345285,rac1p,0.007831473949880503
2009,North Carolina,1,5,0.23806810755506497,rac1p,0.0017484762253852349
2009,North Carolina,2,1,0.3073910198567863,rac1p,0.0051633777832444045
2009,North Carolina,2,2,0.23675246824655555,rac1p,0.005003265307103686
2009,North Carolina,2,3,0.21019408254048663,rac1p,0.00914186919674749
2009,North Carolina,2,4,0.15278855134638827,rac1p,0.008185168794331867
2009,North Carolina,2,5,0.09287387800978328,rac1p,0.0031005124226082957
2009,North Carolina,3,1,0.22562098026169883,rac1p,0.014135800355422253
2009,North Carolina,3,2,0.3118596141051231,rac1p,0.01491098493827279
2009,North Carolina,3,3,0.23501330671989354,rac1p,0.014940948072948356
2009,North Carolina,3,4,0.140263916611222,rac1p,0.010446012869090571
2009,North Carolina,3,5,0.08724218230206254,rac1p,0.008183316989892398
2009,North Carolina,4,1,0.2396356832485426,rac1p,0.01258053355926027
2009,North Carolina,4,2,0.18235166772332956,rac1p,0.012475498524618801
2009,North Carolina,4,3,0.1796223847593128,rac1p,0.012052583936385
2009,North Carolina,4,4,0.17302726190292103,rac1p,0.01368634593000156
2009,North Carolina,4,5,0.22536300236589402,rac1p,0.011331341184856649
2010,North Carolina,1,1,0.1635760629744587,rac1p,0.002062507356118993
2010,North Carolina,1,2,0.18303159630031288,rac1p,0.002439667906724403
2010,North Carolina,1,3,0.19782161911172608,rac1p,0.003421725676455838
2010,North Carolina,1,4,0.21676529798187552,rac1p,0.0031314937368331847
2010,North Carolina,1,5,0.23880542363162685,rac1p,0.0035267698586345293
2010,North Carolina,2,1,0.31481620538519606,rac1p,0.006114762604721265
2010,North Carolina,2,2,0.23771376177245906,rac1p,0.005814867162062269
2010,North Carolina,2,3,0.1945220602280916,rac1p,0.005475740865004517
2010,North Carolina,2,4,0.16014233000167308,rac1p,0.004974896679888105
2010,North Carolina,2,5,0.09280564261258022,rac1p,0.0036178439266057105
2010,North Carolina,3,1,0.23524658861080303,rac1p,0.014181193111691436
2010,North Carolina,3,2,0.285598141112823,rac1p,0.014378549937584232
2010,North Carolina,3,3,0.22785921840418752,rac1p,0.012442659356421453
2010,North Carolina,3,4,0.15513477433892572,rac1p,0.011010461301685218
2010,North Carolina,3,5,0.09616127753326073,rac1p,0.009085101428001768
2010,North Carolina,4,1,0.21041735446241883,rac1p,0.013127845481877108
2010,North Carolina,4,2,0.1983121492241664,rac1p,0.012997193948357308
2010,North Carolina,4,3,0.20449543303620557,rac1p,0.013532700958156826
2010,North Carolina,4,4,0.1701400352151425,rac1p,0.010266584843784508
2010,North Carolina,4,5,0.2166350280620667,rac1p,0.011474665983019551
2011,North Carolina,1,1,0.16691991098329598,rac1p,0.002883895888709659
2011,North Carolina,1,2,0.1820205984125018,rac1p,0.007169368674957118
2011,North Carolina,1,3,0.1973872797444284,rac1p,0.006938721790499957
2011,North Carolina,1,4,0.21666271235341697,rac1p,0.002968166225777328
2011,North Carolina,1,5,0.23700949850635686,rac1p,0.0019949256583596617
2011,North Carolina,2,1,0.3100207763975963,rac1p,0.006711146498895345
2011,North Carolina,2,2,0.2445595221688583,rac1p,0.007836751671691128
2011,North Carolina,2,3,0.18922903703087338,rac1p,0.007824931807963387
2011,North Carolina,2,4,0.1598677487382044,rac1p,0.005232250419885103
2011,North Carolina,2,5,0.09632291566446768,rac1p,0.0040187724336271675
2011,North Carolina,3,1,0.23672637509955527,rac1p,0.01346115010983112
2011,North Carolina,3,2,0.2971521006782126,rac1p,0.018976005296335096
2011,North Carolina,3,3,0.2275153475901439,rac1p,0.014028878573777662
2011,North Carolina,3,4,0.14684218076765157,rac1p,0.010718626662057251
2011,North Carolina,3,5,0.09176399586443663,rac1p,0.008740610300464273
2011,North Carolina,4,1,0.22268999693022848,rac1p,0.01356555116448758
2011,North Carolina,4,2,0.17720621555643262,rac1p,0.016070769203121008
2011,North Carolina,4,3,0.18537034600710434,rac1p,0.015207620049386084
2011,North Carolina,4,4,0.1858015758160476,rac1p,0.014231357585066374
2011,North Carolina,4,5,0.22893186569018698,rac1p,0.014538435420423199
2012,North Carolina,1,1,0.16149982237709862,rac1p,0.0017514728379765636
2012,North Carolina,1,2,0.1841785912637244,rac1p,0.003356230842410749
2012,North Carolina,1,3,0.19706866404870138,rac1p,0.004280779851373458
2012,North Carolina,1,4,0.21890877572597348,rac1p,0.004327100621897487
2012,North Carolina,1,5,0.23834414658450212,rac1p,0.004590745685362244
2012,North Carolina,2,1,0.3111669421658234,rac1p,0.005799767805056035
2012,North Carolina,2,2,0.2450923083474309,rac1p,0.006562795537817777
2012,North Carolina,2,3,0.19467660786340404,rac1p,0.007992767201520307
2012,North Carolina,2,4,0.15067287604344498,rac1p,0.005288859697302046
2012,North Carolina,2,5,0.09839126557989669,rac1p,0.004220586271255734
2012,North Carolina,3,1,0.23897822942906127,rac1p,0.011918211162849881
2012,North Carolina,3,2,0.29466893982204256,rac1p,0.014735130409982086
2012,North Carolina,3,3,0.22239409235012977,rac1p,0.013003335281590235
2012,North Carolina,3,4,0.14945358069861217,rac1p,0.011302059887728583
2012,North Carolina,3,5,0.0945051577001542,rac1p,0.008669062683962296
2012,North Carolina,4,1,0.2434969501784363,rac1p,0.01293494295263503
2012,North Carolina,4,2,0.19208854191077515,rac1p,0.011560705154501659
2012,North Carolina,4,3,0.16054582097446987,rac1p,0.011216717291451132
2012,North Carolina,4,4,0.19639377849792103,rac1p,0.011866183474559226
2012,North Carolina,4,5,0.2074749084383976,rac1p,0.01026884765095551
2013,North Carolina,1,1,0.16689286165363462,rac1p,0.00221911575920247
2013,North Carolina,1,2,0.1773701675220741,rac1p,0.003984737854243866
2013,North Carolina,1,3,0.1999391455111203,rac1p,0.003499413117594051
2013,North Carolina,1,4,0.22016426884671175,rac1p,0.003219319121475677
2013,North Carolina,1,5,0.23563355646645923,rac1p,0.0022127942674740886
2013,North Carolina,2,1,0.3033761458453864,rac1p,0.005455470539750839
2013,North Carolina,2,2,0.24546225942068114,rac1p,0.006895724170635266
2013,North Carolina,2,3,0.20106067034365718,rac1p,0.006490149436736635
2013,North Carolina,2,4,0.15184685205898613,rac1p,0.00509458348489616
2013,North Carolina,2,5,0.09825407233128913,rac1p,0.0038507455496893757
2013,North Carolina,3,1,0.22019051176690324,rac1p,0.011455979387960901
2013,North Carolina,3,2,0.3067099364960777,rac1p,0.0163336754896001
2013,North Carolina,3,3,0.21590866641763168,rac1p,0.012461201424869442
2013,North Carolina,3,4,0.15872245050429584,rac1p,0.010346675611649142
2013,North Carolina,3,5,0.09846843481509152,rac1p,0.008676204871550243
2013,North Carolina,4,1,0.2357020312479537,rac1p,0.01154168505282445
2013,North Carolina,4,2,0.1820068886938984,rac1p,0.011753832211600585
2013,North Carolina,4,3,0.1732585093704572,rac1p,0.012476189203654545
2013,North Carolina,4,4,0.18228846078290137,rac1p,0.011525830067585566
2013,North Carolina,4,5,0.22674410990478935,rac1p,0.01135702583098826
2014,North Carolina,1,1,0.16279316704664282,rac1p,0.009199485101432188
2014,North Carolina,1,2,0.1828998424952083,rac1p,0.00942569552698728
2014,North Carolina,1,3,0.20230132428674644,rac1p,0.005064921820909309
2014,North Carolina,1,4,0.21359673387230185,rac1p,0.004278757246838266
2014,North Carolina,1,5,0.2384089322991006,rac1p,0.0020944627782607823
2014,North Carolina,2,1,0.30816525156880464,rac1p,0.01461127380358623
2014,North Carolina,2,2,0.23728714414084767,rac1p,0.01516566022721776
2014,North Carolina,2,3,0.19885423122972876,rac1p,0.008230983545669932
2014,North Carolina,2,4,0.1589738611386995,rac1p,0.006925594032853275
2014,North Carolina,2,5,0.09671951192191945,rac1p,0.003781639900122871
2014,North Carolina,3,1,0.24222475866889637,rac1p,0.02403702930476302
2014,North Carolina,3,2,0.2900706960776507,rac1p,0.02439328642250072
2014,North Carolina,3,3,0.24453410488501934,rac1p,0.013702735116991665
2014,North Carolina,3,4,0.1413656110919403,rac1p,0.011189574600594316
2014,North Carolina,3,5,0.08180482927649334,rac1p,0.008473816965879297
2014,North Carolina,4,1,0.2044543044475068,rac1p,0.013700441822253268
2014,North Carolina,4,2,0.17259193800557407,rac1p,0.013062168646168399
2014,North Carolina,4,3,0.1783822866006266,rac1p,0.012688233479149127
2014,North Carolina,4,4,0.20517114589577373,rac1p,0.013299381848168857
2014,North Carolina,4,5,0.23940032505051878,rac1p,0.011789960583878442
2015,North Carolina,1,1,0.16503655927202582,rac1p,0.0024437971657669277
2015,North Carolina,1,2,0.17575628518471703,rac1p,0.002583857112820598
2015,North Carolina,1,3,0.20826771339717115,rac1p,0.0034320147715696915
2015,North Carolina,1,4,0.21471526356724208,rac1p,0.003776160820933292
2015,North Carolina,1,5,0.23622417857884395,rac1p,0.003144665868868286
2015,North Carolina,2,1,0.31449813483748207,rac1p,0.0076180101756095605
2015,North Carolina,2,2,0.2433527731712949,rac1p,0.006421290079134779
2015,North Carolina,2,3,0.19502277585080677,rac1p,0.0046407280529461425
2015,North Carolina,2,4,0.1516517276677504,rac1p,0.0051655846612982245
2015,North Carolina,2,5,0.09547458847266589,rac1p,0.004033717032071474
2015,North Carolina,3,1,0.2550290265964628,rac1p,0.012953109268425692
2015,North Carolina,3,2,0.29149790738490616,rac1p,0.010526667280509367
2015,North Carolina,3,3,0.21913814634804915,rac1p,0.012464610334551722
2015,North Carolina,3,4,0.14866848926690968,rac1p,0.010991548993688644
2015,North Carolina,3,5,0.08566643040367221,rac1p,0.007452978524280271
2015,North Carolina,4,1,0.19026066394487448,rac1p,0.01211434851775521
2015,North Carolina,4,2,0.16926222189380083,rac1p,0.012017975829866544
2015,North Carolina,4,3,0.18736645052434525,rac1p,0.011660161112793433
2015,North Carolina,4,4,0.1923851397535608,rac1p,0.0121760999771902
2015,North Carolina,4,5,0.26072552388341863,rac1p,0.014035708376690713
2016,North Carolina,1,1,0.16673741687788513,rac1p,0.0021747777955245027
2016,North Carolina,1,2,0.19033308148510136,rac1p,0.010786353836219438
2016,North Carolina,1,3,0.19081050466106894,rac1p,0.010557182398894912
2016,North Carolina,1,4,0.21983047723926294,rac1p,0.0034972633134150587
2016,North Carolina,1,5,0.2322885197366816,rac1p,0.0031301222237307192
2016,North Carolina,2,1,0.30815766472867007,rac1p,0.006158295559222184
2016,North Carolina,2,2,0.2534602777199385,rac1p,0.015240880022571637
2016,North Carolina,2,3,0.18415497655327537,rac1p,0.014403275216818856
2016,North Carolina,2,4,0.16388892698661273,rac1p,0.005166202664825818
2016,North Carolina,2,5,0.0903381540115033,rac1p,0.00396334043956213
2016,North Carolina,3,1,0.21763194141163034,rac1p,0.011596939740154242
2016,North Carolina,3,2,0.2967421977357476,rac1p,0.015619421802971434
2016,North Carolina,3,3,0.22511506030167636,rac1p,0.015052445081994572
2016,North Carolina,3,4,0.16383915073739375,rac1p,0.01014957029722378
2016,North Carolina,3,5,0.09667164981355192,rac1p,0.007488697404349707
2016,North Carolina,4,1,0.19179652597092425,rac1p,0.011096425888156188
2016,North Carolina,4,2,0.1943759166952329,rac1p,0.012757859473700846
2016,North Carolina,4,3,0.15419024551978375,rac1p,0.012318802156344509
2016,North Carolina,4,4,0.21351623217888271,rac1p,0.011474503726389529
2016,North Carolina,4,5,0.24612107963517638,rac1p,0.011156243581064556
2017,North Carolina,1,1,0.16865332191096347,rac1p,0.0026170462074287504
2017,North Carolina,1,2,0.17967496769812252,rac1p,0.0031417004531267213
2017,North Carolina,1,3,0.19829526330766767,rac1p,0.003946946388130855
2017,North Carolina,1,4,0.21641774964949026,rac1p,0.003580586663161057
2017,North Carolina,1,5,0.23695869743375608,rac1p,0.002658961229086845
2017,North Carolina,2,1,0.297807352855788,rac1p,0.005737515740109761
2017,North Carolina,2,2,0.24280367546015832,rac1p,0.0071223099147968314
2017,North Carolina,2,3,0.20262449919677938,rac1p,0.00712215146304189
2017,North Carolina,2,4,0.15684455261578958,rac1p,0.005846435963087024
2017,North Carolina,2,5,0.0999199198714847,rac1p,0.003740650821237363
2017,North Carolina,3,1,0.23199866777144157,rac1p,0.010538216427598742
2017,North Carolina,3,2,0.2964614709752888,rac1p,0.011650887488029981
2017,North Carolina,3,3,0.20884307322383064,rac1p,0.011763187833344674
2017,North Carolina,3,4,0.17497684846712483,rac1p,0.011161328961686276
2017,North Carolina,3,5,0.08771993956231418,rac1p,0.007719184870167774
2017,North Carolina,4,1,0.20607142857142857,rac1p,0.011020482499201135
2017,North Carolina,4,2,0.18544642857142857,rac1p,0.012126645552967108
2017,North Carolina,4,3,0.1708718487394958,rac1p,0.01070651931884607
2017,North Carolina,4,4,0.2107825630252101,rac1p,0.011330740199666204
2017,North Carolina,4,5,0.22682773109243698,rac1p,0.009347242536919044
2006,North Carolina,1,1,0.20406835640126889,total,0.00281648056609732
2006,North Carolina,1,2,0.197374519878416,total,0.003188713604038942
2006,North Carolina,1,3,0.20270938106982683,total,0.004643872252761205
2006,North Carolina,1,4,0.1961600116731754,total,0.00464839939997641
2006,North Carolina,1,5,0.19968773097731288,total,0.0013157149300085827
2007,North Carolina,1,1,0.2004124406608201,total,6.378033141470338e-4
2007,North Carolina,1,2,0.1996843716224784,total,0.01027753042661723
2007,North Carolina,1,3,0.20022830527951724,total,0.008423480054018767
